ShanghaiOpen,ShanghaiHigh,ShanghaiLow,ShanghaiClose
2038.4,2043.37,2016.9,2023.4
2025.32,2035.22,1990.25,1992.65
1977.73,2005.47,1970.64,2004.76
2008.96,2051.53,2005.09,2043.88
2035.69,2042.77,2010.42,2033.33
2037.34,2045.37,2016.43,2021.17
2013.19,2021.57,2000.8,2010.85
1997.84,1997.84,1969.85,1976.31
1981.45,2006.23,1965.36,1990.06
2000.79,2015.47,1987.88,1993.8
2000.82,2029.93,1997.06,2029.07
2039.51,2047.08,2025.65,2029.42
2031.72,2050.91,2025.23,2050.48
2043.65,2066.74,2034.96,2060.5
2056.37,2069.56,2043.75,2046.78
2044.44,2058.56,2037.25,2044.9
2052.24,2061.71,2030.13,2052.24
2058.42,2102.35,2055.72,2101.28
2101.32,2106.4,2093.8,2106.16
2109.23,2122.97,2093.04,2100.14
2099.28,2108.41,2079.97,2081.88
2075.98,2198.85,2061.65,2068.45
2055.13,2091.13,2052.7,2085.6
2081.97,2098.98,2066.07,2072.59
2076.27,2076.32,2056.91,2072.96
2069.31,2083.33,2062.37,2067.12
2075.93,2079.85,2029.37,2057.46
2061.42,2097.34,2056.13,2096.47
2095.44,2105.38,2090.43,2103.57
2092.31,2113.82,2080.86,2101.3
2108.44,2110.89,2088.24,2097.23
2097.22,2114.39,2089.09,2098.38
2100.45,2123.85,2095.46,2123.11
2121.68,2133.0,2115.75,2127.62
2125.26,2127.86,2115.24,2122.43
2119.33,2143.24,2119.02,2139.99
2151.35,2218.53,2151.35,2212.52
2214.81,2238.55,2202.82,2237.98
2244.96,2258.07,2233.0,2241.27
2236.17,2270.27,2226.29,2255.6
2251.46,2259.42,2228.48,2236.22
2244.46,2248.47,2226.17,2231.4
2230.39,2230.93,2184.92,2185.56
2185.94,2195.9,2172.04,2191.85
2199.36,2223.07,2198.34,2221.04
2219.47,2219.54,2187.24,2207.53
2206.23,2217.97,2193.72,2198.52
2192.23,2192.23,2154.72,2155.81
2150.96,2165.78,2149.59,2160.03
2167.73,2176.3,2165.16,2174.67
2171.9,2200.02,2161.49,2198.2
2191.39,2212.35,2185.18,2211.77
2214.41,2214.59,2186.48,2190.93
2201.41,2228.87,2200.53,2228.15
2232.22,2242.98,2226.4,2237.77
2237.93,2240.25,2221.14,2233.41
2228.11,2228.11,2183.4,2193.07
2201.71,2211.03,2183.25,2188.54
2188.71,2203.29,2184.36,2193.78
2198.11,2230.29,2190.39,2229.24
2227.34,2227.34,2204.24,2210.65
2213.27,2226.85,2177.73,2183.11
2178.82,2183.41,2159.87,2164.32
2163.69,2170.61,2122.68,2132.96
2135.88,2140.96,2123.07,2133.87
2135.23,2163.66,2093.2,2128.86
2126.69,2161.94,2121.84,2160.46
2155.51,2155.51,2137.47,2141.61
2139.88,2157.31,2132.63,2149.56
2156.09,2160.58,2143.21,2149.64
2139.84,2158.15,2124.84,2157.24
2149.39,2166.17,2138.78,2139.61
2136.63,2141.6,2119.19,2129.4
2120.92,2128.58,2103.51,2106.13
2103.3,2117.28,2093.63,2109.47
2110.72,2127.94,2108.4,2126.77
2117.89,2117.91,2086.01,2087.94
2087.12,2102.38,2078.99,2100.51
2100.9,2153.21,2100.79,2135.83
2147.37,2198.32,2143.77,2197.22
2198.32,2203.3,2186.11,2193.13
2201.47,2207.1,2186.64,2206.61
2197.01,2206.53,2177.74,2205.77
2206.47,2211.07,2188.77,2196.38
2186.06,2209.15,2181.42,2186.11
2184.33,2192.58,2176.18,2183.07
2181.73,2207.62,2176.85,2201.07
2221.62,2224.94,2212.26,2220.5
2203.12,2231.92,2172.63,2207.37
2196.82,2227.93,2193.25,2222.67
2219.97,2260.87,2215.92,2251.76
2252.72,2255.26,2239.14,2247.06
2242.56,2248.15,2228.63,2237.11
2241.79,2249.17,2231.73,2238.2
2239.86,2250.5,2231.68,2237.49
2228.63,2228.63,2193.16,2204.17
2199.32,2214.55,2194.9,2202.8
2188.26,2204.64,2183.84,2196.07
2197.23,2201.7,2159.99,2160.86
2161.54,2165.54,2146.31,2151.08
2150.41,2156.59,2142.62,2148.29
2153.67,2159.14,2126.25,2127.79
2128.37,2131.74,2082.85,2084.79
2089.54,2099.52,2068.54,2089.71
2094.07,2111.8,2079.81,2092.91
2102.66,2102.66,2070.55,2073.1
2074.59,2110.36,2069.59,2101.25
2108.88,2112.01,2095.06,2097.53
2090.68,2120.27,2087.42,2115.98
2112.13,2113.11,2101.02,2109.39
2101.54,2102.17,2075.9,2083.14
2078.69,2078.69,2034.01,2045.71
2034.22,2052.28,2029.25,2047.32
2047.26,2062.95,2037.11,2044.34
2041.77,2057.2,2026.45,2027.62
2023.54,2029.3,2008.01,2013.3
2014.98,2027.18,2000.4,2009.56
2007.16,2027.43,2001.14,2026.84
2024.23,2027.41,2010.2,2023.35
2022.54,2034.71,2014.41,2023.7
2017.52,2017.87,2001.33,2004.95
1992.02,2014.15,1992.02,2008.31
2009.97,2052.34,2008.93,2051.75
2048.33,2052.53,2039.05,2042.18
2037.67,2060.99,2034.45,2054.39
2044.27,2044.85,2029.63,2033.3
2036.4,2047.13,2026.99,2038.51
2042.18,2051.58,2039.77,2049.91
2045.93,2045.93,2031.47,2033.08
2022.32,2044.73,2014.7,2044.5
2049.98,2087.98,2049.98,2086.07
2086.18,2111.06,2082.52,2103.67
2103.83,2110.9,2096.51,2109.96
2106.93,2122.83,2096.97,2098.4
2097.32,2116.19,2095.09,2115.85
2134.14,2134.14,2113.13,2119.07
2116.92,2152.96,2111.17,2142.55
2152.89,2177.98,2136.48,2138.78
2131.59,2132.7,2098.33,2113.69
2099.72,2099.72,2058.79,2076.69
2077.29,2087.62,2026.54,2034.22
2026.61,2041.63,2014.38,2041.25
2045.1,2068.31,2036.39,2047.35
2040.62,2058.49,2020.94,2056.3
2052.07,2078.33,2047.07,2075.24
2068.11,2074.03,2050.13,2071.47
2073.3,2074.82,2050.18,2053.08
2050.03,2065.79,2030.95,2059.58
2058.38,2079.49,2050.47,2057.91
2042.35,2042.63,1995.55,1999.07
1994.42,2008.07,1985.6,2001.16
1996.24,2011.06,1974.38,1997.69
2000.7,2029.12,1996.53,2019.11
2008.82,2017.91,1990.98,2004.34
2009.88,2024.37,1999.25,2023.67
2026.22,2034.92,2020.41,2025.2
2019.98,2022.18,2002.44,2021.73
2017.22,2030.85,1993.0,1993.48
1987.68,2052.47,1986.07,2047.62
2050.83,2074.06,2043.33,2066.28
2063.32,2079.55,2057.49,2067.31
2070.57,2074.57,2057.65,2063.67
2060.81,2073.98,2042.71,2046.59
2046.85,2060.13,2035.24,2041.71
2043.05,2048.13,2024.19,2033.31
2031.01,2050.68,2028.1,2047.46
2049.42,2060.78,2046.74,2058.99
2063.5,2066.01,2037.45,2043.7
2037.55,2060.1,2035.22,2058.83
2054.53,2102.45,2052.9,2098.28
2100.65,2108.75,2095.64,2105.24
2105.88,2146.67,2098.08,2134.3
2130.37,2138.65,2120.18,2130.54
2127.41,2134.43,2116.61,2131.54
2125.9,2125.9,2098.15,2101.6
2097.21,2112.05,2092.16,2105.12
2108.95,2110.72,2095.71,2098.89
2085.98,2103.08,2065.23,2065.83
2062.79,2073.66,2047.33,2072.83
2068.08,2076.35,2059.11,2067.38
2064.16,2075.76,2056.19,2057.03
2060.54,2065.64,2035.57,2036.52
2033.34,2035.99,2000.14,2003.49
2001.9,2021.68,1997.64,2020.34
2020.44,2029.54,2016.58,2026.36
2022.18,2028.96,2007.35,2027.35
2024.26,2038.71,2021.49,2028.04
2023.15,2024.63,2008.45,2010.08
2006.85,2036.94,2005.69,2015.27
2016.5,2020.45,2001.3,2011.14
2022.93,2055.51,2016.64,2052.87
2055.08,2061.06,2043.55,2050.73
2049.27,2056.57,2042.74,2047.91
2044.38,2047.32,2022.86,2024.97
2023.6,2027.76,2012.69,2026.5
2023.01,2023.27,1996.01,2005.18
2011.85,2018.16,2002.76,2008.12
2001.31,2025.19,1991.06,2024.95
2023.15,2041.96,2018.88,2021.29
2020.12,2034.57,2017.74,2034.57
2039.79,2044.15,2032.84,2034.57
2034.56,2052.66,2029.34,2050.23
2051.84,2057.08,2039.24,2040.6
2040.39,2046.96,2031.37,2039.21
2039.2,2049.58,2037.3,2038.31
2037.99,2038.48,2012.91,2024.83
2019.44,2041.7,2016.18,2040.88
2040.86,2041.57,2022.16,2029.96
2024.94,2045.26,2023.2,2030.5
2033.21,2052.77,2026.39,2052.53
2049.13,2056.63,2045.41,2054.95
2051.58,2057.11,2045.96,2051.71
2049.21,2073.6,2048.62,2070.72
2070.7,2087.32,2069.44,2085.98
2080.48,2080.48,2064.67,2066.7
2064.38,2066.91,2051.75,2055.52
2054.62,2059.26,2017.65,2023.74
2013.41,2027.15,2010.53,2026.67
2026.23,2033.32,2022.92,2024.37
2023.7,2034.71,2021.75,2033.93
2030.43,2030.62,2018.36,2025.5
2025.66,2040.75,2025.31,2038.68
2031.91,2043.98,2025.07,2036.51
2038.61,2052.34,2038.53,2048.33
2051.23,2052.64,2041.94,2050.38
2049.48,2060.59,2044.04,2059.42
2051.63,2066.64,2048.08,2063.23
2058.13,2064.04,2050.89,2059.93
2058.14,2064.43,2047.2,2064.02
2061.64,2062.47,2037.6,2038.61
2036.54,2045.53,2034.96,2038.34
2033.87,2051.74,2033.0,2046.96
2047.74,2067.34,2044.9,2066.65
2065.9,2070.36,2059.68,2070.36
2068.34,2075.49,2061.57,2067.28
2062.89,2062.89,2046.19,2055.59
2047.5,2067.23,2046.0,2059.07
2057.77,2061.82,2049.18,2054.48
2050.5,2078.09,2049.81,2075.48
2074.2,2088.19,2072.23,2078.49
2079.63,2107.95,2079.63,2105.06
2108.71,2127.22,2106.71,2126.61
2135.25,2181.5,2135.25,2177.95
2179.83,2193.52,2172.1,2183.19
2178.18,2194.57,2177.24,2181.24
2179.54,2202.13,2173.9,2201.56
2194.17,2218.79,2184.64,2185.3
2190.04,2224.07,2186.92,2223.33
2224.63,2226.84,2206.85,2219.95
2212.0,2223.89,2192.99,2217.47
2216.66,2220.57,2185.76,2187.67
2188.71,2199.58,2180.6,2194.43
2199.43,2225.96,2198.31,2224.65
2222.7,2222.98,2210.0,2221.59
2223.05,2230.99,2202.44,2222.88
2221.54,2230.89,2204.38,2206.47
2207.23,2230.87,2203.24,2226.73
2229.8,2242.04,2228.13,2239.47
2242.34,2246.02,2227.93,2245.33
2241.66,2248.94,2233.89,2240.21
2239.57,2240.08,2211.63,2230.46
2228.97,2243.3,2225.27,2240.81
2241.1,2241.55,2222.01,2229.27
2225.29,2232.79,2200.62,2207.11
2207.03,2216.67,2204.05,2209.47
2210.48,2219.47,2194.86,2195.82
2198.95,2218.7,2193.26,2217.2
2239.68,2267.51,2234.38,2266.05
2268.4,2290.55,2268.1,2288.63
2290.03,2307.7,2283.28,2306.86
2311.3,2327.56,2307.45,2326.43
2328.43,2331.92,2315.89,2326.53
2318.5,2321.91,2306.42,2318.3
2315.73,2343.59,2304.6,2311.68
2308.35,2331.95,2302.78,2331.95
2330.19,2340.45,2321.59,2339.14
2341.03,2347.94,2293.87,2296.55
2298.98,2309.05,2282.8,2307.89
2303.85,2319.88,2297.93,2315.93
2312.98,2331.56,2305.52,2329.45
2323.55,2323.55,2284.38,2289.86
2289.09,2311.53,2289.02,2309.72
2302.23,2345.75,2297.88,2343.57
2352.86,2365.15,2336.8,2345.1
2339.29,2350.11,2329.96,2347.72
2353.71,2363.06,2346.58,2357.71
2361.32,2365.49,2354.27,2363.87
2368.58,2382.79,2354.29,2382.79
2383.86,2391.35,2367.11,2389.37
2380.76,2386.28,2365.07,2374.54
2366.43,2366.86,2341.12,2366.01
2362.8,2380.52,2349.19,2359.48
2358.23,2374.81,2344.37,2373.67
2361.13,2389.68,2353.41,2356.5
2352.78,2360.6,2312.83,2341.18
2346.05,2357.51,2340.46,2356.73
2355.03,2361.65,2337.55,2339.66
2339.22,2352.12,2324.59,2326.55
2322.32,2329.93,2297.33,2302.42
2303.08,2314.87,2296.66,2302.28
2293.57,2293.64,2279.84,2290.44
2294.01,2338.28,2294.01,2337.87
2343.72,2381.64,2339.71,2373.03
2371.89,2397.26,2365.92,2391.08
2393.18,2423.59,2384.48,2420.18
2425.23,2436.79,2418.17,2430.03
2428.27,2435.22,2417.22,2430.68
2432.17,2434.36,2415.5,2419.25
2419.62,2426.89,2401.75,2425.86
2427.9,2454.42,2407.44,2418.17
2436.63,2474.16,2428.19,2473.67
2483.65,2508.62,2445.96,2469.67
2454.6,2494.92,2444.81,2494.48
2495.0,2507.74,2471.41,2485.61
2477.97,2481.03,2457.05,2478.82
2506.86,2508.77,2472.45,2474.01
2474.18,2477.05,2449.81,2456.37
2452.15,2461.49,2442.71,2450.99
2443.28,2458.32,2437.48,2452.66
2452.64,2488.2,2446.65,2486.79
2505.53,2546.75,2495.52,2532.88
2532.0,2568.38,2527.08,2567.6
2572.65,2605.07,2570.4,2604.34
2629.63,2683.18,2622.06,2682.84
2691.73,2720.74,2668.84,2680.16
2667.82,2777.37,2665.69,2763.55
2768.68,2824.18,2733.87,2779.53
2783.47,2900.51,2772.43,2899.46
2926.57,2978.03,2813.05,2937.65
2907.82,3041.66,2879.85,3020.26
2992.49,3091.32,2834.59,2856.27
2855.94,2946.71,2807.68,2940.01
2912.35,2965.68,2892.61,2925.74
2929.36,2962.51,2914.96,2938.17
2921.45,2960.23,2890.9,2953.42
2953.81,3021.9,2943.91,3021.52
3031.95,3076.6,2993.33,3061.02
3062.8,3089.79,3030.32,3057.52
3053.07,3117.53,3018.42,3108.6
3129.27,3189.87,3090.51,3127.45
3085.08,3136.84,3025.67,3032.61
3039.21,3050.51,2934.91,2972.53
3078.01,3164.16,3064.18,3157.6
3212.56,3223.86,3126.94,3168.02
3160.8,3190.3,3130.35,3165.81
3172.6,3239.36,3157.26,3234.68
3258.63,3369.28,3253.88,3350.52
3330.8,3394.22,3303.18,3351.45
3326.65,3374.9,3312.21,3373.95
3371.96,3381.57,3285.1,3293.46
3276.97,3404.83,3267.51,3285.41
3258.21,3275.19,3191.58,3229.32
3223.54,3259.39,3214.41,3235.3
3242.34,3268.48,3193.98,3222.44
3224.07,3337.08,3207.55,3336.46
3343.6,3400.32,3340.49,3376.5
3114.56,3190.25,3100.48,3173.05
3189.09,3337.0,3178.34,3323.61
3327.32,3352.38,3293.98,3343.34
3357.1,3406.79,3328.29,3351.76
3347.26,3384.8,3321.31,3383.18
3389.85,3390.22,3290.22,3352.96
3325.72,3354.8,3294.66,3305.74
3259.0,3286.79,3234.24,3262.31
3273.75,3288.5,3210.31,3210.36
3148.14,3175.13,3122.57,3128.3
3156.09,3207.94,3129.73,3204.91
3212.82,3238.98,3171.14,3174.13
3251.21,3251.21,3135.82,3136.53
3120.09,3129.54,3052.94,3075.91
3063.51,3119.03,3049.11,3095.12
3090.49,3142.1,3084.25,3141.59
3145.77,3166.42,3139.05,3157.7
3157.96,3181.77,3134.24,3173.42
3186.81,3237.16,3182.79,3203.83
3230.88,3255.73,3230.77,3246.91
3256.48,3257.22,3215.55,3228.84
3222.15,3300.62,3202.19,3298.36
3296.83,3324.55,3291.01,3310.3
3332.72,3336.76,3298.67,3336.29
3317.69,3317.69,3260.43,3263.05
3264.18,3286.59,3250.48,3279.53
3264.09,3266.64,3221.67,3248.48
3248.04,3266.93,3234.53,3241.19
3224.31,3307.7,3198.37,3302.41
3289.08,3309.92,3277.1,3286.07
3289.59,3325.05,3278.47,3290.9
3314.81,3360.05,3300.49,3349.32
3359.49,3391.26,3352.15,3372.91
3391.16,3449.31,3377.09,3449.31
3469.6,3504.12,3459.69,3502.85
3510.5,3577.66,3503.85,3577.3
3576.02,3600.69,3546.85,3582.27
3587.08,3632.34,3569.38,3617.32
3640.1,3688.25,3635.49,3687.73
3692.57,3715.87,3600.7,3691.41
3680.95,3693.15,3634.56,3660.73
3641.94,3707.32,3615.01,3682.1
3686.13,3710.48,3656.83,3691.1
3710.61,3795.94,3710.61,3786.57
3822.99,3835.57,3737.04,3747.9
3748.34,3817.08,3742.21,3810.29
3827.69,3835.45,3775.89,3825.78
3899.42,3961.67,3891.73,3961.38
3976.53,4000.22,3903.65,3994.81
4006.13,4016.4,3900.03,3957.53
3947.49,4040.35,3929.32,4034.31
4072.72,4128.07,4057.29,4121.71
4125.78,4168.35,4091.26,4135.56
4135.65,4175.49,4069.01,4084.16
4055.92,4195.31,4031.24,4194.82
4254.72,4317.22,4238.91,4287.3
4301.35,4356.0,4190.68,4217.08
4212.19,4294.37,4188.57,4293.62
4304.6,4400.19,4297.95,4398.5
4414.48,4444.41,4358.84,4414.51
4355.95,4416.38,4318.12,4393.69
4441.93,4529.73,4441.93,4527.4
4527.64,4572.39,4432.9,4476.21
4446.12,4499.95,4398.64,4476.62
4483.01,4507.34,4441.05,4441.66
4441.34,4487.57,4387.43,4480.46
4479.85,4488.87,4282.24,4298.71
4311.64,4376.35,4187.37,4229.27
4197.9,4213.76,4108.01,4112.21
4152.98,4206.86,4099.04,4205.92
4231.27,4334.88,4187.82,4333.58
4342.37,4402.31,4317.98,4401.22
4402.38,4415.63,4342.48,4375.76
4372.82,4397.75,4329.04,4378.31
4366.82,4366.82,4278.55,4308.69
4277.9,4324.83,4260.51,4283.49
4285.78,4418.4,4285.78,4417.55
4434.98,4520.54,4432.28,4446.29
4456.44,4530.48,4438.26,4529.42
4584.98,4658.27,4562.99,4657.6
4854.85,4911.69,4779.08,4910.9
4932.85,4958.16,4857.06,4941.71
4943.74,4986.5,4614.24,4620.27
4603.47,4698.19,4431.56,4611.74
4633.1,4829.5,4615.23,4828.74
4844.7,4911.57,4797.55,4910.53
4924.38,4942.06,4822.44,4909.98
4912.95,4947.96,4647.41,4947.1
5016.09,5051.63,4898.07,5023.1
5045.69,5146.95,4997.48,5131.88
5145.98,5147.45,5042.96,5113.53
5049.2,5164.16,5001.49,5106.04
5101.44,5122.46,5050.77,5121.59
5143.34,5178.19,5103.4,5166.35
5174.42,5176.79,5048.74,5062.99
5004.41,5029.68,4842.1,4887.43
4890.55,4983.66,4767.22,4967.9
4942.52,4966.77,4780.87,4785.36
4689.93,4744.08,4476.5,4478.36
4471.61,4577.94,4264.77,4576.49
4604.58,4691.77,4552.13,4690.15
4711.76,4720.7,4483.55,4527.78
4399.93,4456.9,4139.53,4192.87
4289.77,4297.48,3875.05,4053.03
4006.75,4279.97,3847.88,4277.22
4214.15,4317.05,4043.37,4053.7
4058.62,4080.39,3795.25,3912.77
3975.21,3975.21,3653.04,3775.91
3654.78,3750.57,3585.4,3727.13
3467.4,3599.25,3421.53,3507.19
3432.45,3748.48,3373.54,3709.33
3707.46,3959.22,3677.44,3877.8
3918.99,4030.2,3858.64,3970.39
3958.37,4035.44,3855.56,3924.49
3874.97,3914.27,3741.25,3805.7
3758.51,3877.51,3688.44,3823.18
3831.42,3994.48,3814.15,3957.35
3948.42,4021.33,3927.12,3992.11
3939.9,4041.82,3912.8,4017.68
3996.43,4042.34,3960.86,4026.05
4022.27,4132.61,4019.04,4123.92
4124.76,4184.45,4044.83,4070.91
3985.57,4051.16,3720.44,3725.56
3573.14,3762.53,3537.36,3663.0
3689.83,3792.07,3612.06,3789.17
3773.79,3844.37,3685.96,3705.77
3655.67,3729.51,3620.17,3663.73
3614.99,3648.94,3549.5,3622.91
3621.86,3757.03,3601.29,3756.55
3745.65,3782.35,3676.39,3694.57
3625.5,3710.57,3614.74,3661.54
3692.62,3756.74,3686.3,3744.21
3786.03,3943.62,3775.85,3928.42
3928.81,3970.34,3891.18,3927.91
3881.23,3937.77,3871.14,3886.32
3869.91,3955.79,3838.16,3954.56
3976.41,4000.68,3939.84,3965.34
3947.85,3994.54,3907.4,3993.67
3999.13,4006.34,3743.39,3748.16
3646.8,3811.43,3558.38,3794.11
3754.57,3788.01,3663.61,3664.29
3609.96,3652.84,3490.54,3507.74
3373.48,3388.36,3191.88,3209.91
3004.13,3123.03,2947.94,2964.97
2980.79,3092.04,2850.71,2927.29
2978.03,3085.42,2906.49,3083.59
3125.26,3235.84,3102.95,3232.35
3203.56,3207.86,3109.16,3205.99
3157.83,3180.33,3053.74,3166.62
3027.68,3194.49,3019.09,3160.17
3054.44,3174.71,3011.12,3170.45
3182.55,3256.74,3165.7,3243.09
3190.55,3243.28,3178.9,3197.89
3189.48,3223.76,3163.45,3200.23
3221.17,3229.48,3049.23,3114.8
3043.81,3081.7,2983.92,3005.17
2998.04,3182.93,2983.54,3152.26
3131.98,3204.7,3085.31,3086.06
3100.28,3122.05,3070.34,3097.92
3072.09,3159.88,3060.86,3156.54
3161.32,3213.48,3152.48,3185.62
3137.72,3164.04,3104.74,3115.89
3126.49,3151.17,3109.69,3142.69
3130.85,3149.95,3063.0,3092.35
3085.57,3103.07,3042.31,3100.76
3055.22,3068.3,3021.16,3038.14
3052.84,3073.3,3039.74,3052.78
3156.07,3172.28,3133.13,3143.36
3146.64,3192.72,3137.79,3183.15
3193.54,3318.71,3188.41,3287.66
3262.16,3298.63,3253.25,3293.23
3280.02,3307.32,3256.25,3262.44
3255.03,3338.3,3254.39,3338.07
3358.3,3393.02,3334.85,3391.35
3401.63,3423.4,3355.57,3386.7
3377.55,3425.52,3357.86,3425.33
3428.56,3447.26,3265.44,3320.68
3292.29,3373.78,3282.99,3368.74
3377.55,3422.02,3360.22,3412.43
3448.65,3457.52,3402.0,3429.58
3409.14,3441.57,3332.62,3434.34
3417.01,3439.76,3367.23,3375.2
3387.77,3411.72,3362.51,3387.32
3380.28,3417.2,3346.59,3382.56
3337.58,3391.06,3322.31,3325.08
3330.32,3346.28,3302.18,3316.7
3325.62,3459.65,3325.62,3459.64
3459.22,3585.66,3455.53,3522.82
3514.44,3596.38,3508.83,3590.03
3588.5,3673.76,3588.5,3646.88
3617.4,3669.53,3607.89,3640.49
3635.0,3654.88,3605.62,3650.25
3656.82,3659.31,3603.23,3632.9
3600.76,3632.56,3564.81,3580.84
3522.46,3607.61,3519.42,3606.96
3629.98,3678.27,3598.07,3604.8
3605.06,3617.07,3558.7,3568.47
3573.78,3618.21,3561.04,3617.06
3620.79,3640.53,3607.92,3630.5
3630.87,3654.75,3598.87,3610.31
3602.89,3616.48,3563.1,3616.11
3614.07,3648.37,3607.52,3647.93
3616.54,3621.9,3412.43,3436.3
3433.86,3470.37,3327.81,3445.41
3442.44,3483.41,3417.55,3456.31
3450.28,3538.85,3427.66,3536.91
3525.73,3591.73,3517.23,3584.82
3558.15,3568.97,3510.41,3524.99
3529.81,3543.95,3506.63,3536.93
3518.65,3518.65,3466.79,3470.07
3462.58,3495.7,3454.88,3472.44
3469.81,3503.65,3446.27,3455.5
3441.6,3455.55,3410.92,3434.58
3403.51,3521.78,3399.28,3520.67
3518.13,3529.96,3496.85,3510.35
3522.09,3538.69,3506.29,3516.19
3533.63,3583.41,3533.63,3580.0
3574.94,3614.7,3568.16,3578.96
3568.58,3651.06,3565.75,3642.47
3645.99,3652.64,3616.87,3651.77
3653.28,3684.57,3633.03,3636.09
3631.31,3640.22,3572.28,3612.49
3635.77,3641.59,3533.78,3533.78
3528.4,3564.17,3515.52,3563.74
3566.73,3573.68,3538.11,3572.88
3570.47,3580.6,3538.35,3539.18
3536.59,3538.69,3295.74,3296.26
3196.65,3328.14,3189.61,3287.71
3291.2,3362.97,3288.93,3361.84
3309.66,3309.66,3115.89,3125.0
3194.63,3235.45,3056.88,3186.41
3131.85,3166.22,3016.7,3016.7
3026.16,3047.66,2978.46,3022.86
3041.11,3059.02,2949.29,2949.6
2874.05,3012.29,2867.55,3007.65
2988.05,3001.71,2883.87,2900.97
2914.41,3012.07,2906.4,3007.74
2993.01,3016.28,2951.92,2976.69
2934.39,2998.79,2880.09,2880.48
2911.11,2931.36,2851.73,2916.56
2934.08,2955.78,2911.83,2938.52
2907.72,2911.99,2743.84,2749.79
2756.08,2768.77,2638.3,2735.56
2711.16,2740.54,2647.49,2655.66
2652.85,2755.37,2649.79,2737.6
2730.98,2735.26,2655.62,2688.85
2687.98,2755.16,2687.98,2749.57
2719.57,2746.07,2696.88,2739.25
2751.43,2793.3,2751.31,2781.02
2783.08,2790.06,2762.16,2763.49
2758.58,2840.62,2758.58,2836.57
2829.76,2868.7,2824.36,2867.34
2881.78,2893.22,2857.7,2862.89
2854.9,2872.72,2840.49,2860.02
2888.6,2933.96,2880.35,2927.18
2925.71,2928.05,2872.28,2903.33
2889.89,2929.87,2872.27,2928.9
2922.24,2922.24,2729.85,2741.25
2760.06,2784.75,2715.87,2767.21
2754.81,2755.89,2638.96,2687.98
2688.38,2747.56,2668.76,2733.17
2733.77,2852.7,2732.54,2849.68
2847.33,2878.45,2840.87,2859.76
2848.54,2880.37,2808.85,2874.15
2886.64,2911.84,2871.35,2897.34
2895.67,2902.62,2802.56,2901.39
2839.41,2863.02,2811.72,2862.56
2847.57,2863.18,2803.48,2804.73
2781.6,2815.61,2772.55,2810.31
2830.08,2889.82,2823.03,2859.5
2853.98,2865.79,2819.8,2864.37
2858.71,2881.53,2854.19,2870.43
2875.41,2921.0,2857.19,2904.83
2915.52,2971.55,2908.74,2955.15
2978.46,3028.32,2973.76,3018.8
3001.63,3019.1,2988.43,2999.36
2991.17,3012.56,2980.86,3009.96
2986.8,2998.15,2960.54,2960.97
2988.01,3008.17,2948.53,2957.82
2956.71,2962.2,2905.25,2919.83
2941.22,3001.11,2941.22,3000.65
3009.37,3023.41,2992.92,3003.92
2997.09,3009.67,2956.25,3009.53
3000.94,3057.33,2993.15,3053.07
3039.75,3059.79,3029.01,3050.59
3058.34,3062.36,3007.06,3008.42
2988.2,2996.17,2960.46,2984.96
3006.91,3048.98,3006.91,3033.96
3031.3,3036.83,3001.32,3023.65
3041.36,3097.17,3041.36,3066.64
3080.09,3086.7,3056.99,3082.36
3085.03,3089.95,3066.87,3078.12
3058.46,3058.46,3022.97,3033.66
3047.13,3054.5,3024.9,3042.82
3050.38,3055.69,2905.05,2972.58
2954.37,2990.67,2943.46,2952.89
2933.04,2960.21,2926.78,2959.24
2949.97,2954.09,2917.02,2946.67
2944.72,2965.43,2933.97,2964.7
2967.19,2976.02,2949.43,2953.67
2955.74,2959.51,2916.37,2945.59
2935.38,2950.58,2930.36,2938.32
2940.39,2993.54,2929.82,2992.64
2983.03,3004.42,2978.33,2991.27
2987.02,2999.12,2977.2,2997.84
2998.4,3003.59,2913.04,2913.25
2896.16,2896.16,2821.83,2832.11
2822.33,2845.24,2820.16,2832.59
2843.55,2857.25,2818.7,2837.04
2812.11,2839.28,2781.24,2835.86
2828.46,2850.09,2814.12,2827.11
2816.78,2851.23,2804.99,2850.86
2850.93,2860.32,2832.46,2843.68
2828.18,2828.26,2781.42,2807.51
2802.31,2829.4,2801.55,2806.91
2792.89,2825.95,2785.08,2825.48
2826.31,2848.07,2826.26,2843.65
2839.68,2839.7,2807.19,2821.67
2835.03,2843.17,2807.75,2815.09
2813.54,2827.09,2780.76,2822.44
2817.97,2832.8,2809.8,2821.05
2822.59,2917.14,2822.59,2916.62
2917.15,2929.08,2909.51,2913.51
2911.22,2925.67,2906.52,2925.23
2929.79,2945.52,2915.19,2938.68
2940.99,2945.94,2922.28,2934.1
2936.28,2938.44,2923.5,2936.05
2932.38,2937.99,2908.37,2927.16
2897.27,2911.16,2832.51,2833.07
2824.23,2843.46,2822.06,2842.19
2814.69,2894.26,2811.78,2887.21
2878.4,2887.74,2865.39,2872.82
2873.01,2900.3,2872.19,2885.11
2887.64,2891.66,2864.02,2888.81
2898.38,2919.3,2869.18,2878.56
2872.73,2905.98,2869.51,2905.55
2902.4,2904.11,2878.66,2891.96
2883.76,2899.57,2807.6,2854.29
2840.56,2895.73,2840.28,2895.7
2885.01,2913.58,2878.82,2912.56
2918.53,2934.0,2915.06,2931.59
2931.48,2938.14,2922.31,2929.61
