MCSFOpen,MCSFHigh,MCSFLow,MCSFClose,MCSFVolume
20.939,20.947,20.47,20.51,99049064.0
20.462,20.485,19.992,20.363,107539262.0
20.453,20.699,20.07,20.104,107488405.0
20.38,20.396,20.094,20.273,96356193.0
20.315,20.859,20.085,20.811,83844455.0
21.581,21.628,21.119,21.386,59177480.0
21.379,21.515,21.223000000000003,21.441,64212087.0
21.694000000000003,21.808000000000003,20.997,21.045,67340787.0
21.223000000000003,21.451,20.891,20.898000000000003,68942288.0
20.881999999999998,20.905,20.453,20.526999999999997,75710107.0
20.647,20.859,20.22,20.273,105068098.0
20.29,20.363,19.715,19.892,186232094.0
19.868,19.959,19.562,19.715,90886508.0
19.546,19.627,18.741,18.902,147521749.0
18.857,19.208,18.611,18.660999999999998,99855614.0
18.725,18.910999999999998,18.434,18.782,113700932.0
18.902,19.042,18.695,18.872,77044488.0
19.236,19.537,19.123,19.319000000000003,90716899.0
19.319000000000003,19.722,19.148,19.706,100983460.0
19.706,19.968,19.44,19.797,62586119.0
19.797,19.797,19.584,19.682000000000002,66339806.0
19.820999999999998,20.187,19.803,20.136,61479707.0
20.387999999999998,20.519000000000002,20.195999999999998,20.38,76045999.0
20.69,20.769000000000002,20.372,20.629,89687336.0
20.673000000000002,20.752,20.258,20.69,70177652.0
20.69,20.795,20.179000000000002,20.187,80205850.0
20.235,20.519000000000002,20.204,20.462,46158640.0
20.17,20.664,20.032,20.664,56088809.0
20.76,20.803,20.258,20.372,90015759.0
20.682,21.078000000000003,20.656,20.956,89694109.0
20.947,21.103,20.477999999999998,20.930999999999997,133783239.0
20.997,21.248,20.923000000000002,21.166,82886266.0
21.166,21.281,21.055,21.215,74794095.0
21.149,21.239,20.947,21.045,86269097.0
21.199,21.416999999999998,20.76,21.111,85608580.0
20.859,20.956,20.561,20.930999999999997,102976746.0
21.069000000000003,21.394000000000002,20.881999999999998,21.354,67703003.0
21.305,21.371,21.063000000000002,21.215,69909259.0
21.215,21.281,20.629,20.866999999999997,96778593.0
20.682,20.744,20.444000000000003,20.576,80014283.0
20.421,20.728,20.29,20.72,69012303.0
20.72,20.866999999999997,20.576,20.769000000000002,70371597.0
20.545,20.553,20.179000000000002,20.332,107563234.0
20.008,20.195999999999998,19.919,20.162,94496642.0
20.018,20.018,19.757,19.861,86577703.0
19.739,20.008,19.657,19.79,55790900.0
19.739,19.959,19.706,19.868,50471789.0
20.032,20.243,19.951,20.041,65132779.0
20.018,20.235,19.797,20.127,56688659.0
19.933,20.062,19.635,19.820999999999998,66622281.0
19.715,19.79,19.627,19.648,61055319.0
19.828,19.984,19.657,19.691,63741632.0
19.546,19.748,19.463,19.495,81962144.0
19.455,19.643,19.355999999999998,19.546,58392302.0
19.537,19.619,19.295,19.319000000000003,60497014.0
19.319000000000003,19.480999999999998,19.065,19.407,75107373.0
19.254,19.319000000000003,19.14,19.171,55991426.0
19.125999999999998,19.25,18.913,19.035999999999998,81466704.0
19.195,19.423,19.09,19.383,80257009.0
19.355999999999998,19.423,19.229,19.415,60152700.0
19.627,19.828,19.627,19.697,79073621.0
19.697,19.706,19.399,19.432000000000002,63975926.0
19.504,19.627,19.254,19.407,80546704.0
19.627,19.635,19.455,19.471,56684883.0
19.455,19.488,19.295,19.342,71845336.0
19.619,20.51,19.537,20.363,141286384.0
20.325,20.561,20.187,20.299,107407745.0
20.332,20.453,20.211,20.363,69135219.0
20.339000000000002,20.576,20.315,20.545,54794694.0
20.605,20.705,20.339000000000002,20.453,86665485.0
20.477999999999998,20.699,20.363,20.62,61445379.0
20.605,20.613000000000003,20.339000000000002,20.396,64944337.0
20.153,20.267,19.942,20.057000000000002,53863008.0
20.153,20.195999999999998,19.748,20.018,69067093.0
19.984,20.0,19.79,19.868,54596707.0
19.942,20.136,19.757,19.861,75263405.0
19.959,19.992,19.766,19.924,50953725.0
20.026,20.062,19.868,19.942,33971890.0
19.975,20.22,19.812,20.136,61717497.0
20.273,20.713,20.187,20.553,92004110.0
20.519000000000002,20.553,20.273,20.462,64034738.0
20.553,20.72,20.462,20.713,84980379.0
20.744,21.045,20.638,20.939,59564717.0
20.491999999999997,20.576,20.235,20.354,81488474.0
20.477999999999998,20.596999999999998,20.354,20.526999999999997,69278659.0
20.596999999999998,20.713,20.315,20.613000000000003,61627779.0
20.699,20.713,20.491999999999997,20.584,31858856.0
20.477999999999998,20.561,20.415,20.429000000000002,62729690.0
20.372,21.063000000000002,20.325,21.003,85395222.0
20.898000000000003,21.173000000000002,20.779,21.128,79775639.0
21.248,21.394000000000002,21.02,21.313000000000002,98842383.0
22.006,22.057,21.474,21.628,140759863.0
21.799,22.074,21.653000000000002,21.858,76341686.0
21.945,22.236,21.912,22.213,67070574.0
22.27,22.294,21.865,21.921,135898634.0
22.23,22.244,21.903000000000002,22.009,115402379.0
22.035,22.052,21.515,21.773000000000003,136778267.0
21.636,21.936999999999998,21.557,21.741999999999997,88342216.0
21.72,21.988000000000003,21.662,21.858,72225918.0
21.886999999999997,21.962,21.741999999999997,21.85,64347506.0
21.628,21.671,21.313000000000002,21.636,76518726.0
21.468000000000004,21.506999999999998,21.166,21.305,80071998.0
21.363000000000003,21.491,21.223000000000003,21.248,63746375.0
21.088,21.119,20.803,20.930999999999997,80407929.0
21.011,21.011,20.72,20.736,71590132.0
20.859,21.149,20.769000000000002,20.956,73413170.0
20.898000000000003,20.947,20.76,20.836,64580753.0
20.811,20.873,20.629,20.866999999999997,65471429.0
20.728,20.76,20.346,20.372,85993543.0
20.453,20.647,20.405,20.576,70065408.0
20.437,20.605,20.415,20.477999999999998,26333869.0
20.387999999999998,20.613000000000003,20.22,20.526999999999997,69732312.0
20.317999999999998,20.651999999999997,20.276,20.488000000000003,92744273.0
20.744,21.288,20.728,21.119,91290053.0
21.264,21.879,21.248,21.808000000000003,113144495.0
21.741999999999997,21.945,21.72,21.912,64853917.0
21.842,21.879,21.703000000000003,21.766,44695707.0
21.945,22.003,21.773000000000003,21.79,71270248.0
21.749000000000002,22.090999999999998,21.736,22.083000000000002,51292680.0
22.099,22.171,21.903000000000002,21.962,58088708.0
22.074,22.221,21.988000000000003,22.171,46366739.0
22.108,22.261,22.035,22.099,59093472.0
22.108,22.505,22.108,22.399,78989923.0
22.336,22.7,22.326999999999998,22.586,85758359.0
22.529,22.7,22.432,22.7,71070737.0
22.62,22.778000000000002,22.505,22.629,107573907.0
22.629,22.7,22.447,22.553,64935583.0
22.578000000000003,22.82,22.511999999999997,22.763,46981345.0
22.71,23.03,22.691,22.863000000000003,52098740.0
22.683000000000003,22.968000000000004,22.674,22.953000000000003,30706168.0
22.795,22.871,22.61,22.763,26682065.0
22.683000000000003,22.846999999999998,22.674,22.718000000000004,28408551.0
22.659000000000002,22.805,22.612,22.685,24028161.0
22.685,22.712,22.521,22.587,25617790.0
22.545,22.644000000000002,22.404,22.636999999999997,30519953.0
22.642,22.846999999999998,22.586,22.778000000000002,67070677.0
22.636999999999997,22.718000000000004,22.52,22.71,72278210.0
22.763,23.398000000000003,22.594,23.374000000000002,108497882.0
23.228,23.305999999999997,22.910999999999998,23.193,90925040.0
22.935,23.03,22.741,22.888,70948281.0
22.855,22.910999999999998,22.748,22.795,62021510.0
22.82,23.185,22.763,23.151,64884510.0
22.974,23.021,22.718000000000004,22.863000000000003,82587378.0
22.741,23.011999999999997,22.636999999999997,22.953000000000003,77297275.0
22.863000000000003,23.305999999999997,22.82,23.244,67179207.0
23.081,23.261,22.927,23.09,61634819.0
23.108,23.151,22.811,22.991,72273888.0
23.021,23.055999999999997,22.726,22.726,71552188.0
22.734,23.16,22.7,23.011999999999997,63877655.0
22.837,23.073,22.802,23.073,52290570.0
23.131,23.511999999999997,23.115,23.340999999999998,91990438.0
23.331,23.893,23.108,23.412,180456952.0
23.428,23.461,22.261,22.505,174110031.0
22.511,22.629,22.238000000000003,22.488000000000003,80169577.0
22.546,22.756,22.39,22.7,77331648.0
22.855,22.919,22.636999999999997,22.683000000000003,65178154.0
22.656999999999996,22.656999999999996,22.131999999999998,22.304000000000002,94524260.0
22.511999999999997,22.553,21.953000000000003,22.099,103475216.0
22.06,22.116999999999997,21.858,22.083000000000002,69968604.0
21.995,22.164,21.858,21.865,54387133.0
21.921,21.953000000000003,21.572,21.912,87304230.0
21.85,22.197,21.825,22.066999999999997,70484291.0
22.044,22.066999999999997,21.886999999999997,21.945,84616755.0
21.686999999999998,21.978,21.506999999999998,21.566,74987023.0
21.533,21.781,21.433000000000003,21.566,74242940.0
21.628,21.945,21.491,21.711,79515395.0
21.799,21.858,21.491,21.533,65319234.0
21.608,21.785,21.500999999999998,21.56,63335895.0
21.581,21.72,21.206999999999997,21.215,73389311.0
21.166,21.386,21.119,21.149,59958374.0
21.288,21.408,21.23,21.248,84149593.0
21.264,21.281,20.923000000000002,21.045,86807158.0
21.191,21.305,20.72,20.859,80117413.0
20.898000000000003,21.103,20.803,21.011,62309958.0
20.923000000000002,21.069000000000003,20.811,20.997,49051802.0
20.811,20.851,20.561,20.605,82053978.0
20.62,20.964000000000002,20.569000000000003,20.829,61524005.0
20.647,20.891,20.561,20.836,67169261.0
20.325,20.656,20.273,20.590999999999998,93764744.0
20.444000000000003,20.500999999999998,20.018,20.104,124172559.0
20.317999999999998,20.457,20.070999999999998,20.096,77062410.0
20.307000000000002,20.421,20.112000000000002,20.112000000000002,105384513.0
20.429000000000002,20.744,20.396,20.545,57803513.0
20.545,20.647,20.462,20.519000000000002,38101033.0
20.453,20.769000000000002,20.421,20.713,54216928.0
20.779,20.98,20.682,20.930999999999997,47748697.0
21.02,21.045,20.752,20.779,70321121.0
20.819000000000003,20.859,20.584,20.605,60380951.0
20.553,20.699,20.519000000000002,20.673000000000002,50262555.0
20.744,20.859,20.682,20.769000000000002,44916730.0
20.791,20.826,20.553,20.590999999999998,77963652.0
20.69,20.705,20.526999999999997,20.664,77763630.0
21.078000000000003,21.339000000000002,20.971999999999998,21.206999999999997,80853339.0
21.206999999999997,21.296,21.063000000000002,21.248,56796087.0
21.248,21.313000000000002,21.055,21.142,49167486.0
21.239,21.288,20.923000000000002,21.069000000000003,42218904.0
20.938000000000002,20.963,20.717,20.791999999999998,45524509.0
20.803,20.98,20.728,20.785999999999998,47002422.0
20.62,20.629,20.346,20.613000000000003,68092424.0
20.656,20.728,20.421,20.576,80160005.0
20.500999999999998,20.500999999999998,20.05,20.339000000000002,71559705.0
20.299,20.415,20.17,20.396,47907819.0
20.76,21.088,20.69,20.891,75964262.0
20.956,20.997,20.569000000000003,20.699,57802055.0
20.744,20.779,20.553,20.769000000000002,41313940.0
20.866999999999997,21.441,20.819000000000003,21.239,85307338.0
21.322,21.401,21.191,21.394000000000002,64938635.0
21.476,21.79,21.408,21.662,98393592.0
21.535,21.603,20.569000000000003,21.021,393623371.0
20.733,20.963,20.67,20.93,88634477.0
20.97,21.288,20.913,21.135,90317652.0
21.119,21.149,20.826,20.913,68403429.0
21.095,21.265,20.88,20.979,69032476.0
20.996,21.054000000000002,20.816999999999997,20.945999999999998,47633270.0
20.573,20.963,20.48,20.816999999999997,148912001.0
20.784000000000002,20.809,20.448,20.565,96699593.0
20.549,20.588,20.357,20.54,95374164.0
20.522,20.54,20.238,20.302,82330293.0
20.253,20.334,19.868,19.924,112576124.0
19.918,20.163,19.811,20.018,86830664.0
20.009,20.197,19.796,20.154,66051863.0
20.283,20.31,20.000999999999998,20.172,51163221.0
20.172,20.302,19.951,19.993,55649466.0
19.746,19.796,19.616,19.73,64495416.0
19.765,19.828,19.625,19.713,58372506.0
19.738,19.844,19.722,19.746,42547686.0
19.883,20.430999999999997,19.852,20.137,95503610.0
20.145,20.327,20.119,20.213,61550197.0
20.354,20.455,20.167,20.415,73711821.0
20.383,20.488000000000003,19.892,19.942,90446207.0
19.984,20.119,19.738,19.774,62990309.0
19.634,19.705,19.46,19.519000000000002,74284973.0
19.664,19.73,19.51,19.641,50318775.0
19.535,19.608,19.477,19.543,51689489.0
19.567999999999998,19.625,19.444000000000003,19.56,52517694.0
19.567999999999998,19.608,19.338,19.346,60376057.0
19.404,19.746,19.346,19.625,58263308.0
19.828,19.959,19.746,19.774,52507415.0
19.582,19.6,19.322,19.379,60368355.0
19.403,19.672,19.305999999999997,19.590999999999998,69933205.0
19.774,19.836,19.573,19.802,102067417.0
19.73,20.129,19.722,19.975,65879571.0
20.033,20.292,19.918,20.213,60809443.0
20.086,20.253,20.070999999999998,20.119,54245830.0
19.918,20.119,19.756,20.105,72838755.0
20.018,20.033,19.746,19.836,123796595.0
19.79,20.784000000000002,19.781,20.573,112628818.0
20.651999999999997,21.156999999999996,20.54,21.063000000000002,99158009.0
20.97,20.987,20.703000000000003,20.913,80895344.0
20.989,21.22,20.947,21.22,64327707.0
21.182,21.363000000000003,21.095,21.239,64806203.0
21.315,21.349,21.142,21.248,46259209.0
21.225,21.521,21.193,21.489,59671212.0
21.63,21.941999999999997,21.517,21.855,63522439.0
21.691,22.025,21.638,21.975,71397462.0
21.875999999999998,21.875999999999998,21.623,21.739,53860314.0
21.712,21.868000000000002,21.498,21.663,57929537.0
21.732,22.006999999999998,21.638,21.739,50048592.0
21.732,22.049,21.517,21.608,56797227.0
21.616,21.984,21.608,21.862,60121202.0
21.753,21.959,21.435,21.706999999999997,54486732.0
21.883000000000003,22.566,21.86,22.484,105783182.0
22.229,22.326,22.025,22.088,60754860.0
22.088,22.293000000000003,21.753,22.115,99522364.0
21.925,22.49,21.776999999999997,22.475,93469022.0
22.261,22.93,22.197,22.78,132825572.0
22.706999999999997,22.968000000000004,22.68,22.919,91386862.0
22.736,22.840999999999998,22.205,22.31,87507769.0
22.261,22.910999999999998,22.212,22.633000000000003,102564103.0
22.445,22.621,22.255,22.363000000000003,127761368.0
22.483,22.595,21.838,22.261,75706642.0
21.965999999999998,22.409000000000002,21.845,21.874000000000002,78175379.0
21.87,22.041,21.616,21.975,79116394.0
21.619,21.933000000000003,21.169,21.176,112850932.0
21.176,21.309,20.594,20.964000000000002,137272292.0
20.43,20.897,19.913,19.988,164143157.0
20.1,20.913,19.617,20.88,154650372.0
20.346,20.479,19.672,19.757,156526334.0
20.022000000000002,20.715999999999998,19.921,20.563000000000002,111021961.0
20.521,20.685,20.124000000000002,20.486,79356092.0
20.578000000000003,20.88,20.529,20.826,69031039.0
20.703000000000003,21.02,20.578000000000003,20.826,65983247.0
20.758000000000003,21.113000000000003,20.479,20.741,61411538.0
20.176,20.608,19.74,20.266,128632150.0
20.059,20.226,19.642,19.757,94199858.0
20.074,20.114,19.543,19.697,66488694.0
19.74,20.331,19.74,20.305999999999997,72573262.0
20.21,20.479,20.059,20.455,55122863.0
20.6,20.669,20.124000000000002,20.186,58646423.0
20.14,20.816999999999997,20.059,20.741,87571546.0
20.913,21.241999999999997,20.842,21.225,47247660.0
21.159000000000002,21.712,21.113000000000003,21.546,69751320.0
21.61,21.941,21.569000000000003,21.851999999999997,72184617.0
21.758000000000003,22.065,21.531,21.531,73649431.0
21.179000000000002,21.363000000000003,21.081,21.195,53423296.0
20.694000000000003,21.02,20.624000000000002,20.956,66854695.0
21.113000000000003,21.359,21.003,21.359,51013486.0
21.344,21.898000000000003,21.318,21.537,80085856.0
21.351999999999997,21.506,20.947,21.144000000000002,78517330.0
21.318,21.506,21.201999999999998,21.391,59382743.0
21.489,22.014,21.268,21.768,81185006.0
21.983,22.205,21.612,22.169,82473160.0
22.115,22.401,22.04,22.278000000000002,109158269.0
22.031,22.434,21.851999999999997,22.351999999999997,63650710.0
22.434,22.589000000000002,22.123,22.163,59505585.0
22.178,22.229,21.335,21.351999999999997,88496520.0
20.809,21.07,20.21,20.586,117109936.0
20.471,20.659000000000002,20.279,20.586,78798521.0
20.71,20.964000000000002,20.315,20.897,62118171.0
21.104,21.291,20.904,21.089000000000002,67694900.0
21.309,21.663,20.956,21.003,73924805.0
21.326,21.498,20.608,20.904,77163432.0
20.704,20.943,20.436,20.444000000000003,65802831.0
21.851999999999997,22.154,21.741999999999997,22.131,50877171.0
22.057,22.236,21.949,22.178,47244581.0
22.311,22.434,22.096999999999998,22.145,63875450.0
21.974,22.345,21.868000000000002,22.328000000000003,53327522.0
22.391,22.589000000000002,22.197,22.401,61982844.0
22.261,22.523000000000003,22.057,22.163,47990478.0
22.096999999999998,22.509,22.014,22.434,63853869.0
22.493000000000002,22.566,22.188000000000002,22.287,52169924.0
22.384,22.459,21.688000000000002,22.212,92699209.0
22.331,22.34,22.015,22.314,93220592.0
22.244,22.509,22.212,22.337,69242254.0
22.238000000000003,22.372,21.949,22.024,65149844.0
22.188000000000002,22.229,21.439,21.845,76697027.0
22.278000000000002,22.509,21.891,22.384,90617366.0
22.263,22.34,22.006,22.164,70244265.0
22.019000000000002,22.176,21.87,21.875999999999998,56956326.0
21.495,21.618000000000002,21.246,21.354,74480332.0
21.448,21.521,21.113000000000003,21.366999999999997,65168312.0
21.543000000000003,21.844,21.346999999999998,21.791,80145963.0
21.676,21.685,21.363000000000003,21.561,44492937.0
21.518,22.031999999999996,21.462,22.015,51770305.0
22.171,22.348000000000003,21.915,22.314,58176604.0
21.851999999999997,21.974,21.409000000000002,21.518,76512921.0
21.726999999999997,21.766,21.453000000000003,21.585,39578583.0
21.844,22.238000000000003,21.826,22.107,46125900.0
22.072,22.18,21.89,21.983,41593283.0
21.974,22.296999999999997,21.851999999999997,22.131,52999542.0
21.915,21.941,21.552,21.576999999999998,64243962.0
21.535,21.552,21.057,21.138,85649800.0
21.04,21.105999999999998,20.816,20.939,57530012.0
20.866,20.897,20.605999999999998,20.693,74721127.0
20.631,20.656999999999996,20.402,20.518,59425858.0
20.410999999999998,20.518,20.253,20.253,59314608.0
20.171,20.42,20.111,20.111,31613100.0
20.656999999999996,20.666999999999998,20.434,20.584,56467923.0
20.544,20.724,20.483,20.561,49429278.0
20.997,21.18,20.805999999999997,21.171999999999997,98231915.0
21.179000000000002,21.212,20.857,20.923000000000002,58624295.0
21.171,21.205,20.826,20.871,63180557.0
21.304000000000002,21.354,21.105999999999998,21.271,68602125.0
21.394000000000002,21.408,21.193,21.234,55756236.0
21.254,21.322,20.971999999999998,21.186999999999998,75670714.0
21.131,21.285999999999998,20.997,21.021,73093059.0
21.138,21.409000000000002,21.105999999999998,21.271,64976848.0
