Date,Open,High,Low,Close,Volume
2004-01-20,20.363,20.519,20.325,20.444,86682495
2004-01-21,20.47,20.591,20.267,20.591,73628575
2004-01-22,20.638,20.699,20.332,20.38,108470536
2004-01-23,20.569,20.923,20.535,20.72,174894950
2004-01-26,20.728,20.98,20.605,20.956,80118030
2004-01-27,20.811,20.898,20.535,20.561,86850100
2004-01-28,20.576,20.699,19.992,20.162,98045886
2004-01-29,20.22,20.339,20.062,20.307,87609074
2004-01-30,20.267,20.299,20.05,20.118,55698261
2004-02-02,20.104,20.227,19.821,19.933,86431773
2004-02-03,19.951,20.05,19.782,19.861,65966556
2004-02-04,19.757,19.959,19.648,19.648,83350659
2004-02-05,19.691,19.775,19.521,19.619,76331743
2004-02-06,19.648,19.79,19.593,19.706,64879841
2004-02-09,19.782,19.812,19.537,19.576,66115178
2004-02-10,19.546,19.757,19.514,19.657,51930790
2004-02-11,19.61,19.812,19.537,19.757,70797196
2004-02-12,19.715,19.757,19.593,19.61,61509317
2004-02-13,19.635,19.691,19.285,19.35,92808551
2004-02-17,19.432,19.715,19.35,19.643,59748782
2004-02-18,19.584,19.722,19.455,19.481,69174612
2004-02-19,19.576,19.635,19.229,19.254,84987111
2004-02-20,19.39,19.504,19.285,19.333,79460605
2004-02-23,19.463,19.471,19.27,19.365,69064401
2004-02-24,19.356,19.61,19.319,19.562,76171040
2004-02-25,19.569,19.643,19.365,19.432,88341954
2004-02-26,19.373,19.39,19.22,19.285,91533122
2004-02-27,19.27,19.365,19.171,19.304,80095815
2004-03-01,19.39,19.44,19.285,19.432,71346864
2004-03-02,19.373,19.423,19.171,19.205,91174895
2004-03-03,19.171,19.319,19.081,19.186,75584347
2004-03-04,19.186,19.22,19.072,19.186,60500758
2004-03-05,19.081,19.356,19.065,19.171,82251223
2004-03-08,19.148,19.171,18.782,18.799,95330927
2004-03-09,18.749,18.894,18.589,18.717,111471951
2004-03-10,18.67,18.774,18.443,18.459,103288937
2004-03-11,18.336,18.757,18.237,18.253,124436716
2004-03-12,18.253,18.562,18.253,18.467,88143215
2004-03-15,18.434,18.505,18.229,18.304,94600010
2004-03-16,18.385,18.459,18.262,18.321,89432521
2004-03-17,18.378,18.523,18.271,18.288,77292275
2004-03-18,18.215,18.215,17.883,18.107,169356462
2004-03-19,18.075,18.152,17.875,17.921,118576720
2004-03-22,17.849,18.075,17.471,17.825,175367597
2004-03-23,17.921,17.947,17.54,17.572,126017851
2004-03-24,17.729,17.883,17.597,17.763,134100795
2004-03-25,17.902,18.369,17.883,18.328,117744635
2004-03-26,18.271,18.562,18.191,18.215,84626542
2004-03-29,18.369,18.481,18.191,18.419,69348170
2004-03-30,18.328,18.434,18.215,18.336,80930165
2004-03-31,18.328,18.336,18.093,18.143,96047881
2004-04-01,18.161,18.271,18.084,18.245,86984890
2004-04-02,18.532,18.85,18.513,18.806,121456442
2004-04-05,18.774,18.902,18.725,18.88,73936368
2004-04-06,18.741,18.85,18.67,18.774,67329427
2004-04-07,18.725,18.757,18.443,18.62,86950059
2004-04-08,18.774,18.806,18.45,18.54,62247387
2004-04-12,18.54,18.725,18.505,18.637,53305174
2004-04-13,18.686,18.749,18.489,18.513,78295645
2004-04-14,18.481,18.686,18.467,18.562,83941384
2004-04-15,18.611,18.725,18.262,18.345,101354945
2004-04-16,18.426,18.481,18.271,18.304,71145210
2004-04-19,18.237,18.628,18.229,18.581,61279738
2004-04-20,18.653,18.832,18.395,18.434,82323912
2004-04-21,18.459,18.548,18.336,18.513,67686703
2004-04-22,18.571,18.911,18.532,18.88,136358396
2004-04-23,19.933,20.17,19.892,20.041,354938053
2004-04-26,19.984,20.05,19.715,19.821,122849561
2004-04-27,19.757,19.919,19.739,19.803,110928587
2004-04-28,19.682,19.682,19.261,19.326,100106625
2004-04-29,19.295,19.601,19.148,19.27,106904928
2004-04-30,19.35,19.463,18.886,19.012,90940814
2004-05-03,19.072,19.295,19.058,19.171,90588371
2004-05-04,19.179,19.312,18.936,19.156,76268494
2004-05-05,19.116,19.356,19.099,19.14,71244944
2004-05-06,19.034,19.165,18.936,19.012,86136433
2004-05-07,18.936,19.195,18.733,18.757,93850791
2004-05-10,18.653,18.953,18.645,18.872,88809078
2004-05-11,18.994,19.003,18.766,18.872,79595531
2004-05-12,18.823,18.92,18.505,18.872,88147583
2004-05-13,18.789,19.058,18.766,18.994,87761213
2004-05-14,18.902,19.042,18.653,18.814,60160077
2004-05-17,18.54,18.766,18.496,18.589,75791702
2004-05-18,18.695,18.894,18.653,18.799,79925259
2004-05-19,18.945,19.116,18.645,18.645,82530167
2004-05-20,18.725,18.823,18.62,18.725,71575689
2004-05-21,18.872,19.065,18.757,18.841,79446908
2004-05-24,18.945,19.042,18.725,18.741,77305211
2004-05-25,18.703,19.058,18.628,18.994,91544623
2004-05-26,18.911,19.025,18.806,19.017,69136494
2004-05-27,19.034,19.058,18.864,19.058,67436506
2004-05-28,19.017,19.171,18.936,19.081,51388941
2004-06-01,19.081,19.116,18.823,19.003,66473895
2004-06-02,19.003,19.123,18.928,19.012,74239290
2004-06-03,18.945,19.012,18.814,18.841,63125525
2004-06-04,18.945,19.09,18.872,18.88,67091399
2004-06-07,18.936,19.229,18.894,19.229,89636380
2004-06-08,19.132,19.39,19.09,19.356,80324239
2004-06-09,19.356,19.39,19.212,19.261,69244586
2004-06-10,19.195,19.495,19.195,19.481,66116386
2004-06-14,19.326,19.576,19.304,19.576,92569088
2004-06-15,19.635,20.077,19.627,19.942,156921640
2004-06-16,19.892,20.008,19.757,19.877,92670162
2004-06-17,19.868,20.315,19.861,20.211,144888378
2004-06-18,20.187,20.736,20.153,20.629,184462600
2004-06-21,20.545,20.851,20.462,20.629,160630494
2004-06-22,20.485,20.629,20.235,20.584,135961717
2004-06-23,20.501,20.647,20.372,20.591,80574589
2004-06-24,20.728,20.851,20.638,20.656,90021523
2004-06-25,20.713,20.836,20.561,20.786,98061052
2004-06-28,20.811,20.923,20.492,20.576,105914749
2004-06-29,20.51,20.795,20.501,20.736,76239472
2004-06-30,20.811,20.956,20.656,20.779,114851354
2004-07-01,20.867,20.988,20.569,20.836,108524492
2004-07-02,20.819,20.867,20.664,20.786,50422980
2004-07-06,20.605,20.613,20.332,20.388,95049171
2004-07-07,20.153,20.605,20.05,20.444,91078185
2004-07-08,20.281,20.485,20.05,20.112,81255407
2004-07-09,20.22,20.372,20.112,20.273,69062642
2004-07-12,20.143,20.372,20.07,20.29,62895019
2004-07-13,20.307,20.339,20.077,20.077,59489249
2004-07-14,19.933,20.638,19.892,20.47,120466187
2004-07-15,20.415,20.519,20.227,20.281,64261514
2004-07-16,20.492,20.519,19.828,20,91261678
2004-07-19,20.094,20.569,20.077,20.339,82950814
2004-07-20,20.38,20.72,20.267,20.605,122113987
2004-07-21,21.749,21.749,20.964,20.997,276937786
2004-07-22,21.142,21.322,20.98,21.103,171419298
2004-07-23,20.656,20.664,20.388,20.396,134063389
2004-07-26,20.638,20.891,20.519,20.851,99483445
2004-07-27,20.891,20.923,20.47,20.699,100284317
2004-07-28,20.629,20.947,20.576,20.795,86199539
2004-07-29,20.939,20.956,20.561,20.72,82661522
2004-07-30,20.699,20.964,20.613,20.728,81843203
2004-08-02,20.584,20.779,20.492,20.752,71830237
2004-08-03,20.656,20.682,20.372,20.429,74202252
2004-08-04,20.372,20.519,20.363,20.421,63517466
2004-08-05,20.478,20.527,20.026,20.032,76411602
2004-08-06,19.933,20.273,19.691,19.748,103935585
2004-08-09,19.828,19.852,19.715,19.782,71294899
2004-08-10,19.861,20.196,19.828,20.17,79206621
2004-08-11,19.924,20.018,19.79,19.942,72971931
2004-08-12,19.821,19.868,19.546,19.562,69099072
2004-08-13,19.562,19.828,18.88,19.657,59552514
2004-08-16,19.706,19.79,19.619,19.715,74694839
2004-08-17,19.803,19.924,19.635,19.682,78162133
2004-08-18,19.576,20.008,19.569,19.984,80875848
2004-08-19,19.892,19.975,19.648,19.731,63620149
2004-08-20,19.731,19.919,19.673,19.79,63897751
2004-08-23,19.852,19.884,19.731,19.821,54383991
2004-08-24,19.933,19.984,19.715,19.821,56119862
2004-08-25,19.797,20.136,19.782,20.05,73542865
2004-08-26,19.984,20.077,19.933,19.968,48759305
2004-08-27,20,20.118,19.975,19.984,45693491
2004-08-30,19.984,19.984,19.537,19.861,50408592
2004-08-31,19.861,19.877,19.682,19.861,71684150
2004-09-01,19.821,20.026,19.748,19.933,66663496
2004-09-02,19.924,20.143,19.901,20.094,57955447
2004-09-03,19.975,20.094,19.715,19.722,63457676
2004-09-07,19.861,19.924,19.766,19.91,61700885
2004-09-08,19.868,19.992,19.748,19.837,73437998
2004-09-09,19.861,19.992,19.782,19.852,78203841
2004-09-10,19.884,20.018,19.782,20,72478327
2004-09-13,20.041,20.062,19.455,19.828,67020248
2004-09-14,19.91,20.018,19.845,19.968,76870422
2004-09-15,19.919,19.933,19.748,19.79,72407027
2004-09-16,19.803,19.901,19.775,19.837,49407961
2004-09-17,19.933,20.032,19.837,20.018,90239526
2004-09-20,19.959,20.118,19.884,20.018,70808517
2004-09-21,19.984,20.032,19.828,19.837,101545119
2004-09-22,19.852,20.187,19.697,19.731,94014501
2004-09-23,19.79,19.933,19.775,19.901,71680286
2004-09-24,19.933,19.984,19.79,19.861,68552619
2004-09-27,19.782,19.877,19.739,19.79,65885370
2004-09-28,19.797,19.91,19.673,19.845,85284215
2004-09-29,19.845,20.143,19.812,20.07,84570766
2004-09-30,20.07,20.22,20.026,20.118,97916881
2004-10-01,20.235,20.605,20.22,20.561,91121359
2004-10-04,20.682,20.713,20.429,20.462,85286643
2004-10-05,20.485,20.705,20.444,20.647,79733308
2004-10-06,20.656,20.779,20.545,20.76,78338963
2004-10-07,20.744,20.803,20.492,20.492,52787279
2004-10-08,20.453,20.613,20.354,20.363,68110953
2004-10-11,20.519,20.535,20.325,20.421,61422273
2004-10-12,20.251,20.492,20.235,20.396,77538307
2004-10-13,20.51,20.569,20.332,20.396,68031187
2004-10-14,20.421,20.492,20.227,20.227,57079472
2004-10-15,20.346,20.553,20.243,20.363,68486425
2004-10-18,20.421,20.705,20.354,20.673,69395636
2004-10-19,20.769,20.803,20.492,20.501,78381079
2004-10-20,20.535,20.923,20.462,20.882,94990826
2004-10-21,20.972,21.02,20.713,20.779,130775044
2004-10-22,20.591,20.62,20.07,20.187,140274183
2004-10-25,20.143,20.211,20.05,20.104,84611682
2004-10-26,20.153,20.299,20.104,20.299,105848765
2004-10-27,20.281,20.629,20.07,20.485,99541038
2004-10-28,20.453,20.769,20.299,20.38,86697006
2004-10-29,20.453,20.485,19.951,20.354,110100313
2004-11-01,20.485,20.576,20.346,20.429,100242027
2004-11-02,20.429,20.713,20.396,20.553,122902433
2004-11-03,20.851,20.851,20.597,20.713,109553275
2004-11-04,20.656,21.103,20.647,21.103,120762664
2004-11-05,21.215,21.363,21.128,21.33,131055007
2004-11-08,21.23,21.451,21.199,21.305,155805668
2004-11-09,21.417,21.749,21.354,21.662,138041099
2004-11-10,21.766,21.834,21.606,21.628,115605348
2004-11-11,21.749,21.879,21.703,21.816,120072546
2004-11-12,21.945,21.978,21.687,21.808,223044662
2004-11-15,22.18,22.304,22.06,22.213,129121002
2004-11-16,22.156,22.171,21.937,21.995,79575243
2004-11-17,22.099,22.189,21.945,22.035,72854575
2004-11-18,22.003,22.035,21.895,21.953,80480718
2004-11-19,21.929,21.953,21.766,21.781,105870204
2004-11-22,21.703,21.749,20.162,21.612,114055890
2004-11-23,21.507,21.653,21.408,21.515,86659205
2004-11-24,21.59,21.678,21.408,21.606,74068931
2004-11-26,21.548,21.749,21.533,21.572,30096141
2004-11-29,21.606,21.858,21.581,21.711,82715055
2004-11-30,21.694,21.903,21.653,21.742,93786980
2004-12-01,21.858,22.126,21.742,22.099,124414529
2004-12-02,22.117,22.221,21.834,21.97,118530105
2004-12-03,22.026,22.253,22.009,22.083,94718105
2004-12-06,21.978,22.253,21.953,22.164,68207686
2004-12-07,22.108,22.206,21.895,21.953,162058957
2004-12-08,21.903,22.189,21.825,22.189,117948297
2004-12-09,21.995,22.189,21.85,22.083,102351286
2004-12-10,22.083,22.083,21.929,21.962,87484999
2004-12-13,21.978,22.126,21.825,22.099,115708952
2004-12-14,21.937,22.164,21.929,22.083,157649241
2004-12-15,22.074,22.221,21.953,21.988,131134540
2004-12-16,22.009,22.126,21.903,22.026,110106729
2004-12-17,21.834,22.156,21.736,21.865,157575468
2004-12-20,21.873,22.018,21.808,21.858,105491744
2004-12-21,21.887,22.035,21.85,21.953,116749644
2004-12-22,21.756,22.018,21.72,21.873,78657427
2004-12-23,21.781,22.018,21.756,21.903,81138387
2004-12-27,21.912,21.978,21.749,21.773,69011639
2004-12-28,21.736,21.921,21.736,21.858,67915254
2004-12-29,21.766,21.895,21.749,21.816,58737824
2004-12-30,21.808,21.85,21.694,21.703,59625076
2004-12-31,21.694,21.816,21.636,21.671,67774532
2005-01-03,21.736,21.858,21.612,21.687,80677396
2005-01-04,21.687,21.978,21.619,21.766,135090131
2005-01-05,21.749,21.978,21.703,21.72,89376462
2005-01-06,21.756,21.945,21.606,21.694,94810529
2005-01-07,21.766,21.808,21.59,21.628,84929065
2005-01-10,21.533,21.781,21.523,21.736,87589600
2005-01-11,21.606,21.749,21.581,21.678,81026160
2005-01-12,21.687,21.773,21.59,21.72,89982530
2005-01-13,21.653,21.736,21.215,21.305,110875484
2005-01-14,21.394,21.451,21.119,21.182,113730632
2005-01-18,21.096,21.371,20.956,21.347,85455689
2005-01-19,21.248,21.296,21.02,21.069,71659816
2005-01-20,20.947,21.166,20.873,20.972,71996171
2005-01-21,21.029,21.191,20.795,20.803,94386945
2005-01-24,20.873,21.088,20.795,20.819,85097500
2005-01-25,20.882,21.239,20.882,21.103,83340214
2005-01-26,21.142,21.223,21.003,21.096,80127282
2005-01-27,21.039,21.215,20.964,21.173,115593044
2005-01-28,21.5,21.612,21.055,21.23,136247660
2005-01-31,21.394,21.507,21.215,21.313,88419519
2005-02-01,21.296,21.433,21.264,21.401,71551139
2005-02-02,21.401,21.491,21.313,21.46,98214423
2005-02-03,21.363,21.408,21.166,21.23,77254380
2005-02-04,21.223,21.386,21.199,21.347,75522165
2005-02-07,21.288,21.33,21.135,21.215,71278242
2005-02-08,21.248,21.363,21.215,21.281,75733726
2005-02-09,21.281,21.339,21.119,21.142,98133474
2005-02-10,21.142,21.191,21.088,21.135,88643207
2005-02-11,21.103,21.182,20.931,21.063,103429974
2005-02-14,21.02,21.182,21.011,21.096,72667685
2005-02-15,21.088,21.149,20.972,21.029,94455052
2005-02-16,20.972,21.029,20.819,20.915,70883644
2005-02-17,20.843,20.972,20.76,20.803,82636917
2005-02-18,20.803,20.803,20.597,20.664,95057937
2005-02-22,20.664,20.673,20.437,20.462,118890565
2005-02-23,20.478,20.561,20.415,20.437,103184223
2005-02-24,20.421,20.629,20.396,20.576,105328672
2005-02-25,20.545,20.584,20.396,20.478,77038966
2005-02-28,20.453,20.576,20.38,20.405,102074600
2005-03-01,20.429,20.605,20.38,20.501,69679331
2005-03-02,20.429,20.664,20.405,20.485,83526187
2005-03-03,20.51,20.527,20.388,20.415,64345407
2005-03-04,20.453,20.519,20.38,20.415,77626937
2005-03-07,20.415,20.915,20.405,20.656,99161540
2005-03-08,20.576,20.779,20.553,20.597,65193143
2005-03-09,20.569,20.736,20.501,20.527,77620621
2005-03-10,20.638,20.664,20.478,20.62,72757008
2005-03-11,20.62,20.664,20.325,20.346,74611228
2005-03-14,20.307,20.396,20.243,20.363,80816094
2005-03-15,20.339,20.47,20.187,20.204,88128647
2005-03-16,20.085,20.251,19.919,19.975,92450453
2005-03-17,19.968,20.018,19.892,19.901,74720128
2005-03-18,19.861,20.204,19.691,19.715,181458577
2005-03-21,19.739,19.757,19.584,19.627,88299176
2005-03-22,19.61,19.682,19.432,19.455,126147292
2005-03-23,19.44,19.782,19.432,19.61,97865831
2005-03-24,19.665,19.845,19.627,19.691,97424883
2005-03-28,19.79,19.845,19.61,19.627,61157435
2005-03-29,19.584,19.657,19.319,19.399,91444185
2005-03-30,19.481,19.619,19.463,19.593,73343953
2005-03-31,19.682,19.715,19.562,19.601,76921510
2005-04-01,19.648,19.748,19.546,19.562,79320287
2005-04-04,19.546,19.673,19.415,19.648,76691761
2005-04-05,19.635,19.868,19.562,19.845,90795519
2005-04-06,19.845,20.227,19.828,20.008,96323936
2005-04-07,19.975,20.38,19.975,20.354,95618642
2005-04-08,20.332,20.478,20.204,20.227,59133083
2005-04-11,20.29,20.363,20.162,20.251,59430841
2005-04-12,20.204,20.561,20.112,20.535,83492374
2005-04-13,20.444,20.638,20.267,20.307,75154658
2005-04-14,20.273,20.388,20.136,20.143,83104835
2005-04-15,19.91,20.196,19.797,19.837,124016508
2005-04-18,19.803,20.143,19.79,19.992,93426205
2005-04-19,20.041,20.112,19.828,19.975,81610091
2005-04-20,19.992,20.032,19.706,19.722,114035651
2005-04-21,19.852,20.591,19.845,20.501,115812718
2005-04-22,20.315,20.478,20.094,20.258,98789016
2005-04-25,20.315,20.501,20.162,20.267,93135017
2005-04-26,20.211,20.478,20.062,20.077,75143725
2005-04-27,19.984,20.396,19.975,20.267,58918621
2005-04-28,20.118,20.211,19.821,19.828,103815391
2005-04-29,20.153,20.519,20.104,20.519,121680899
2005-05-02,20.478,20.569,20.235,20.462,67076869
2005-05-03,20.363,20.597,20.346,20.569,84059331
2005-05-04,20.576,20.597,20.363,20.444,107141663
2005-05-05,20.415,20.545,20.339,20.462,73214685
2005-05-06,20.519,20.664,20.429,20.453,79327109
2005-05-09,20.453,20.545,20.315,20.363,76290087
2005-05-10,20.315,20.339,20.127,20.196,77207125
2005-05-11,20.187,20.251,19.984,20.204,73407516
2005-05-12,20.136,20.363,20.136,20.273,91948813
2005-05-13,20.29,20.584,20.267,20.519,95466089
2005-05-16,20.437,20.682,19.715,20.673,62376164
2005-05-17,20.519,20.682,20.478,20.647,49459769
2005-05-18,20.682,20.956,20.613,20.843,87773177
2005-05-19,20.867,21.128,20.843,21.02,64347175
2005-05-20,21.003,21.02,20.867,20.873,79517512
2005-05-23,20.873,21.142,20.873,20.964,93140216
2005-05-24,20.905,20.988,20.859,20.882,75778767
2005-05-25,20.819,20.898,20.682,20.851,45560443
2005-05-26,20.873,21.088,20.867,21.003,62367053
2005-05-27,20.939,21.157,20.931,21.142,67792201
2005-05-31,21.063,21.111,20.882,20.923,56882378
2005-06-01,20.843,21.088,20.769,20.931,67744006
2005-06-02,20.851,20.972,20.795,20.915,33582805
2005-06-03,20.836,20.931,20.553,20.62,98240693
2005-06-06,20.584,20.682,20.527,20.576,50272808
2005-06-07,20.535,20.947,20.527,20.69,67298199
2005-06-08,20.705,20.779,20.553,20.597,56416245
2005-06-09,20.569,20.769,20.561,20.69,69376378
2005-06-10,20.656,20.699,20.553,20.62,48689080
2005-06-13,20.561,20.673,20.485,20.527,60550191
2005-06-14,20.501,20.629,20.47,20.569,55986961
2005-06-15,20.597,20.605,20.363,20.485,62596078
2005-06-16,20.437,20.462,20.235,20.307,82384602
2005-06-17,20.501,20.51,20.211,20.307,112447017
2005-06-20,20.267,20.501,20.22,20.363,62577388
2005-06-21,20.332,20.429,20.307,20.396,99982946
2005-06-22,20.363,20.485,20.299,20.332,74963801
2005-06-23,20.429,20.779,20.396,20.527,129778309
2005-06-24,20.453,20.597,20.299,20.307,72713393
2005-06-27,20.307,20.478,20.299,20.315,76321987
2005-06-28,20.354,20.437,20.299,20.332,65443882
2005-06-29,20.437,20.535,20.273,20.346,69438839
2005-06-30,20.315,20.388,20.127,20.143,100895953
2005-07-01,20.153,20.267,20.008,20.041,86045951
2005-07-05,19.992,20.429,19.968,20.258,76307138
2005-07-06,20.258,20.339,20.026,20.032,79485493
2005-07-07,19.924,20.041,19.868,19.992,99593756
2005-07-08,19.975,20.372,19.975,20.346,69200433
2005-07-11,20.396,20.584,20.363,20.51,75869409
2005-07-12,20.453,20.779,20.437,20.769,78283412
2005-07-13,20.673,20.882,20.664,20.811,55416994
2005-07-14,20.923,21.166,20.915,21.063,85705913
2005-07-15,21.119,21.166,20.882,20.915,69643595
2005-07-18,20.851,20.915,20.72,20.72,48918357
2005-07-19,20.923,21.288,20.882,21.215,139906030
2005-07-20,21.088,21.273,20.988,21.239,88965291
2005-07-21,21.322,21.476,21.239,21.441,140642004
2005-07-22,21.088,21.363,20.786,20.829,123157116
2005-07-25,20.843,21.003,20.803,20.836,55731879
2005-07-26,20.851,20.873,20.705,20.713,64088999
2005-07-27,20.779,20.923,20.705,20.859,71645739
2005-07-28,20.873,20.964,20.811,20.882,55526075
2005-07-29,20.898,21.088,20.752,20.769,74039848
2005-08-01,20.939,21.128,20.891,21.02,75652234
2005-08-02,21.02,21.816,20.98,21.742,169586244
2005-08-03,21.694,22.244,21.678,22.099,172827752
2005-08-04,22.009,22.304,21.937,22.156,113507013
2005-08-05,22.108,22.657,22.099,22.512,101424433
2005-08-08,22.546,22.578,21.962,22.003,95280126
2005-08-09,22.074,22.311,21.903,22.18,80465581
2005-08-10,22.244,22.304,21.773,21.858,79597340
2005-08-11,21.887,22.139,21.808,22.117,60333275
2005-08-12,21.953,22.009,21.816,21.937,66424415
2005-08-15,21.895,22.139,21.644,22.003,56640340
2005-08-16,21.929,22.009,21.653,21.687,58075980
2005-08-17,21.756,22.018,21.619,21.858,64844996
2005-08-18,21.773,21.962,21.736,21.749,50390940
2005-08-19,21.781,21.825,21.653,21.671,44459594
2005-08-22,21.736,22.035,21.711,21.825,51428249
2005-08-23,21.756,21.953,21.687,21.79,59570415
