DJIOpen,DJIHigh,DJILow,DJIClose,DJIVolume
9763.27,9812.98,9732.31,9812.98,201858238.0
9824.09,9850.01,9764.46,9803.05,284830773.0
9798.68,9823.42,9730.38,9791.72,220317666.0
9791.86,9815.79,9701.72,9721.79,207858406.0
9721.5,9777.94,9705.57,9777.94,190058081.0
9778.31,9784.31,9736.68,9747.64,226634611.0
9741.98,9742.05,9580.24,9598.24,249608084.0
9597.2,9622.16,9551.73,9613.13,224955669.0
9600.98,9600.98,9497.72,9582.46,331791928.0
9584.54,9663.79,9584.54,9608.16,210414845.0
9609.72,9749.94,9609.72,9748.31,261622135.0
9747.05,9787.27,9724.68,9774.53,249693522.0
9772.01,9838.76,9754.01,9786.61,271518388.0
9786.75,9839.86,9786.75,9801.12,218802334.0
9802.46,9896.16,9802.38,9858.46,217120770.0
9857.49,9874.83,9819.86,9838.83,231388632.0
9837.64,9859.34,9778.31,9820.83,208758737.0
9820.68,9870.6,9773.12,9856.97,212436692.0
9857.12,9903.57,9798.61,9809.79,226957859.0
9807.49,9824.38,9736.9,9756.53,197968024.0
9756.53,9761.2,9719.05,9737.79,188387525.0
9729.5,9859.34,9729.42,9848.83,227905371.0
9846.97,9852.9,9792.01,9837.94,245893726.0
9836.46,9892.97,9737.79,9768.68,264404186.0
9765.64,9765.64,9629.87,9710.83,258747453.0
9711.44,9750.46,9622.39,9624.16,283274947.0
9620.68,9707.64,9614.24,9690.46,244623928.0
9688.46,9726.09,9613.72,9619.42,268320433.0
9622.02,9650.31,9585.5,9628.53,246380511.0
9629.87,9749.35,9629.87,9747.79,249936361.0
9748.68,9795.21,9723.79,9763.94,224810153.0
9763.49,9794.68,9706.01,9779.57,201838653.0
9785.35,9902.23,9785.35,9899.05,273284547.0
9899.64,9900.45,9837.27,9853.64,272337708.0
9851.94,9942.01,9851.42,9873.42,286485847.0
9923.27,9923.42,9846.31,9862.68,246331188.0
9862.01,9970.16,9859.57,9965.27,246978189.0
9966.45,10003.1,9916.9,9923.42,295944950.0
9922.38,9958.38,9882.38,9921.86,268645149.0
9922.45,10026.5,9920.97,10008.2,253790917.0
10008.8,10052.1,9976.79,10042.2,222460848.0
10046.5,10139.6,10021.6,10022.8,284161780.0
10023.3,10137.6,10023.3,10129.6,260910051.0
10128.8,10146.4,10094.8,10145.3,224946382.0
10141.4,10254.1,10137.3,10248.1,242626743.0
10249.5,10293.2,10230.1,10278.2,302241492.0
10276.5,10338.0,10255.3,10338.0,191999483.0
10337.6,10375.9,10296.2,10341.3,178143868.0
10321.3,10450.0,10321.3,10450.0,179261065.0
10449.7,10456.1,10405.8,10425.0,148647976.0
10426.3,10462.4,10407.0,10453.9,160745179.0
10411.8,10544.1,10411.8,10544.1,247085907.0
10543.8,10549.2,10499.8,10538.7,212499465.0
10535.5,10539.5,10466.3,10529.0,258798917.0
10530.1,10592.6,10530.1,10592.4,262276716.0
10589.2,10589.2,10448.7,10458.9,264924704.0
10461.5,10491.6,10444.2,10485.2,225051717.0
10485.2,10509.8,10367.4,10427.2,234780680.0
10428.7,10548.5,10428.7,10538.4,218473047.0
10534.5,10592.7,10477.2,10553.8,296016361.0
10556.4,10600.7,10542.5,10600.5,283149786.0
10467.4,10522.6,10417.8,10510.3,303218623.0
10510.2,10510.8,10439.0,10488.1,232215386.0
10487.8,10569.0,10434.7,10499.2,253985155.0
10499.5,10529.0,10457.1,10505.2,214005630.0
10503.1,10524.2,10447.2,10470.7,267918027.0
10469.3,10522.5,10453.5,10495.5,227953684.0
10494.9,10593.4,10464.5,10593.0,215668716.0
10592.0,10618.5,10564.4,10579.0,183539874.0
10578.7,10626.7,10559.3,10613.8,180086220.0
10605.5,10746.9,10572.6,10737.7,323507561.0
10735.2,10735.3,10688.4,10694.1,222278448.0
10696.2,10734.7,10604.1,10627.8,242964812.0
10628.9,10735.2,10628.7,10714.9,197648313.0
10706.7,10720.5,10647.0,10672.0,194939814.0
10674.6,10753.6,10656.6,10664.7,257901353.0
10666.3,10688.2,10580.7,10619.0,255530298.0
10619.5,10645.0,10560.4,10609.6,260398460.0
10609.5,10637.1,10521.7,10566.4,258602731.0
10566.6,10615.6,10560.1,10601.6,229676511.0
10598.1,10612.1,10539.3,10580.1,216940824.0
10582.2,10695.5,10582.2,10678.1,220605931.0
10678.4,10678.4,10568.9,10591.5,250690502.0
10588.6,10610.0,10550.1,10593.1,226610310.0
10593.5,10603.2,10562.7,10588.0,195941534.0
10582.6,10651.3,10524.6,10595.5,286039386.0
10595.4,10634.3,10526.9,10529.5,257555104.0
10529.5,10529.7,10424.1,10457.0,299567783.0
10457.6,10473.9,10284.7,10296.9,309899597.0
10288.8,10321.4,10120.4,10128.4,349254111.0
10130.7,10241.2,10130.7,10240.1,255029630.0
10238.5,10241.1,10092.5,10102.9,253508475.0
10103.4,10221.1,10103.4,10184.7,240814773.0
10184.3,10326.5,10184.3,10300.3,216940728.0
10299.0,10328.8,10214.2,10295.8,281820992.0
10295.8,10314.6,10182.6,10186.6,299532559.0
10185.9,10186.2,10012.2,10064.8,320032505.0
10066.7,10131.3,10047.4,10063.6,280277101.0
10065.4,10108.2,10007.5,10048.2,286368794.0
10049.6,10226.1,10049.5,10218.8,286111326.0
10218.4,10271.8,10181.0,10213.0,243508980.0
10212.9,10350.5,10212.9,10329.6,230177347.0
10327.6,10387.3,10306.2,10381.7,243874286.0
10380.9,10401.7,10314.9,10357.7,262395573.0
10357.5,10419.0,10342.6,10373.3,242952950.0
10375.3,10496.4,10375.3,10470.6,290587212.0
10470.6,10558.7,10465.6,10558.4,222059188.0
10553.8,10570.8,10505.1,10570.8,219369263.0
10569.3,10569.3,10465.3,10480.2,268170851.0
10482.8,10554.1,10393.9,10442.0,226030003.0
10516.0,10552.6,10362.0,10381.3,273810935.0
10378.1,10415.3,10322.9,10378.0,282129853.0
10378.0,10430.6,10322.2,10397.5,317874165.0
10398.3,10460.1,10376.4,10452.0,258289660.0
10451.6,10451.8,10399.5,10437.8,205547741.0
10437.8,10487.7,10313.6,10314.5,240071290.0
10311.9,10332.9,10250.5,10317.3,264475092.0
10315.0,10496.6,10292.3,10461.2,316986683.0
10463.1,10482.9,10410.6,10472.8,372298683.0
10472.9,10512.8,10418.1,10444.7,232268583.0
10445.4,10537.3,10443.7,10478.2,253898442.0
10476.7,10477.0,10333.9,10342.6,279833696.0
10339.4,10408.0,10219.2,10272.3,282499489.0
10273.1,10333.9,10225.6,10225.6,259414905.0
10116.3,10116.3,9932.74,9990.02,314777504.0
9989.24,10038.3,9974.05,10019.5,269709161.0
10011.5,10048.2,9852.19,10045.2,298879808.0
10044.3,10074.1,9970.93,10010.7,253823134.0
10008.4,10065.7,9938.42,10012.9,206479326.0
10009.9,10009.9,9862.77,9906.91,231516583.0
9906.71,9987.04,9906.64,9968.51,228849660.0
9962.55,10093.2,9933.11,9937.71,273660078.0
9939.12,9970.64,9900.59,9937.64,195440565.0
9939.34,10036.8,9939.27,9966.74,219809540.0
9968.02,10045.5,9927.14,9958.43,222046532.0
9958.08,10121.7,9915.86,10117.6,257331705.0
10116.8,10128.8,10077.8,10109.9,206955549.0
10109.9,10222.2,10109.9,10205.2,218812800.0
10187.2,10214.6,10134.9,10202.7,200735615.0
10199.8,10288.8,10197.1,10263.0,216119314.0
10261.8,10281.9,10193.8,10195.9,196172632.0
10196.8,10302.1,10196.7,10242.8,198835501.0
10243.3,10391.2,10243.3,10391.1,205370129.0
10389.4,10432.8,10353.0,10432.5,209235489.0
10431.1,10431.3,10365.0,10368.4,208390496.0
10367.8,10411.0,10367.8,10410.1,182640674.0
10401.2,10401.3,10307.0,10334.7,204831038.0
10336.5,10428.0,10336.5,10380.4,268738815.0
10380.2,10393.4,10355.5,10379.6,189851946.0
10378.6,10390.0,10338.1,10377.5,220463808.0
10375.8,10437.9,10358.0,10416.4,345216602.0
10417.8,10440.0,10363.4,10371.5,240490490.0
10370.2,10401.2,10307.2,10395.1,254887699.0
10395.1,10486.9,10359.5,10479.6,246657636.0
10477.4,10487.5,10433.6,10443.8,248631411.0
10444.2,10487.5,10369.9,10371.8,336494869.0
10377.5,10464.4,10337.7,10357.1,270803152.0
10356.3,10429.1,10341.7,10413.4,216853005.0
10413.4,10471.2,10375.7,10435.5,262833997.0
10434.0,10448.1,10274.5,10334.2,279587489.0
10334.0,10334.1,10264.9,10282.8,169145035.0
10280.3,10280.3,10191.4,10219.3,229413341.0
10211.9,10266.6,10199.3,10240.3,215768541.0
10238.5,10263.7,10166.2,10171.6,217127747.0
10173.1,10239.2,10173.1,10213.2,186511350.0
10211.8,10257.1,10162.2,10238.2,194677438.0
10238.4,10257.1,10230.6,10247.6,208740066.0
10232.8,10286.9,10172.4,10208.8,426842274.0
10208.2,10235.7,10162.9,10163.2,270900307.0
10162.3,10238.4,10135.1,10139.8,298298611.0
10141.0,10148.6,10063.3,10094.1,233330959.0
10094.4,10155.6,10072.7,10149.1,253047531.0
10156.3,10237.1,10045.6,10046.1,361877510.0
10047.6,10073.5,9946.88,10050.3,314170635.0
10045.5,10045.5,9931.77,9962.22,284342135.0
9964.71,10003.8,9913.92,9961.92,269777612.0
9963.54,10103.1,9963.54,10085.1,287473925.0
10084.0,10146.9,9994.22,10117.1,280494773.0
10115.5,10163.0,10084.8,10129.2,264123958.0
10129.1,10149.7,10086.3,10139.7,237854171.0
10138.5,10203.6,10101.4,10179.2,213441853.0
10178.3,10178.3,10102.8,10120.2,224225011.0
10118.0,10162.4,10068.1,10126.5,192519723.0
10127.1,10129.1,9955.73,9963.03,218240024.0
9960.67,9960.74,9793.05,9815.33,258584325.0
9816.14,9858.68,9811.12,9814.66,179786478.0
9815.55,9944.67,9815.47,9944.67,204986298.0
9931.24,9954.18,9841.36,9938.32,222535555.0
9936.48,9936.48,9808.54,9814.59,281156283.0
9814.11,9854.92,9783.91,9825.35,218738141.0
9825.35,9967.08,9825.35,9954.55,219447170.0
9955.5,10023.9,9952.11,9972.83,221347344.0
9964.22,10083.2,9934.05,10083.2,233756728.0
10082.8,10082.8,9989.87,10040.8,198682226.0
10040.8,10126.9,10012.5,10110.1,204531898.0
10111.1,10131.1,10068.0,10073.0,176767940.0
10074.9,10146.8,10062.1,10098.6,175874057.0
10098.5,10199.2,10068.1,10181.7,214842466.0
10181.1,10193.5,10155.9,10173.4,158062292.0
10174.1,10211.2,10166.7,10195.0,141686099.0
10122.0,10173.9,10074.2,10173.9,212459164.0
10170.1,10208.3,10110.7,10168.5,198344866.0
10168.4,10301.5,10162.0,10290.3,212347838.0
10277.8,10321.8,10260.2,10260.2,274205762.0
10261.5,10363.4,10261.5,10342.8,227998580.0
10342.4,10361.2,10305.2,10313.4,243288180.0
10314.7,10337.3,10269.5,10289.1,248562238.0
10289.5,10321.9,10237.8,10313.1,234713023.0
10306.7,10348.4,10292.6,10314.8,232995224.0
10315.1,10340.1,10303.4,10318.2,206329408.0
10316.9,10317.0,10228.8,10231.4,225894977.0
10231.6,10281.9,10228.6,10244.5,189643068.0
10245.8,10314.8,10245.7,10284.5,310335567.0
10283.9,10283.9,10187.2,10204.9,249790220.0
10204.5,10270.5,10200.2,10244.9,248251477.0
10244.0,10244.0,10097.4,10109.2,265958544.0
10108.3,10108.7,10031.2,10038.9,244537311.0
10039.4,10081.3,10034.8,10047.2,224323152.0
10046.7,10046.7,9985.37,9988.54,219048397.0
9989.73,10099.5,9977.92,10077.4,257993383.0
10056.8,10136.2,10050.6,10136.2,245919230.0
10136.4,10142.9,10038.9,10080.3,416565943.0
10124.1,10148.0,10036.3,10055.2,249835621.0
10056.1,10098.8,10056.1,10082.0,180937335.0
10080.4,10102.3,10017.2,10077.2,245328698.0
10085.2,10127.2,9957.79,10002.3,324729215.0
10002.5,10003.4,9875.13,9894.45,288882959.0
9895.63,9982.71,9895.55,9933.38,325366472.0
9932.98,9960.15,9861.63,9956.32,246448986.0
9958.38,10020.5,9894.89,9897.62,284653281.0
9895.19,9895.7,9804.19,9886.93,303867669.0
9884.65,9903.15,9800.87,9865.76,306638965.0
9863.85,9883.25,9753.02,9757.81,296525137.0
9757.22,9777.87,9708.4,9749.99,257129624.0
9750.59,9888.48,9749.55,9888.48,298196595.0
9888.25,10018.5,9841.95,10002.0,288282779.0
9998.94,10045.0,9952.48,10004.5,271915092.0
10004.7,10044.1,9990.83,10027.5,277617564.0
10028.7,10076.6,10010.2,10054.4,297604211.0
10053.9,10133.0,10011.2,10035.7,333999832.0
10037.5,10215.5,10037.4,10137.0,359157101.0
10132.5,10318.2,10128.0,10314.8,389813895.0
10317.0,10416.7,10317.0,10387.5,353580319.0
10385.2,10405.7,10361.4,10391.3,300574797.0
10387.6,10427.8,10368.6,10386.4,280992770.0
10378.6,10439.4,10378.6,10385.5,322420138.0
10387.0,10486.7,10387.0,10469.8,282962911.0
10469.2,10539.6,10460.4,10539.0,365919206.0
10541.9,10563.0,10517.1,10550.2,299152024.0
10549.8,10549.8,10478.0,10487.7,263040505.0
10481.8,10602.8,10481.8,10549.6,325845365.0
10549.2,10585.3,10547.4,10572.5,274420066.0
10571.6,10573.7,10438.6,10456.9,310106129.0
10455.7,10508.0,10432.0,10489.4,273604235.0
10486.7,10515.0,10436.4,10492.6,290706430.0
10493.9,10527.4,10482.3,10520.3,223110689.0
10520.6,10557.4,10417.1,10475.9,276519098.0
10475.3,10483.1,10428.0,10428.0,328067392.0
10425.8,10590.2,10425.8,10590.2,337653414.0
10590.4,10629.2,10544.8,10585.1,336555116.0
10597.9,10643.0,10560.6,10592.2,343408938.0
10591.3,10592.0,10526.8,10547.1,246967026.0
10546.8,10567.2,10440.4,10440.6,321936650.0
10438.8,10506.8,10438.7,10494.2,293875176.0
10492.5,10562.5,10418.6,10552.8,321286857.0
10552.2,10575.6,10522.7,10543.2,276541522.0
10543.4,10642.5,10543.2,10638.3,292275561.0
10640.5,10695.1,10621.0,10676.5,340210526.0
10675.7,10706.2,10636.5,10691.5,334415086.0
10691.7,10726.8,10661.7,10705.6,340875453.0
10704.8,10739.3,10641.9,10649.9,643135038.0
10652.1,10735.3,10652.1,10661.6,339063290.0
10661.9,10765.3,10661.9,10759.4,335097576.0
10752.3,10822.7,10739.2,10815.9,282915465.0
10815.0,10864.7,10809.5,10827.1,219456313.0
10828.0,10868.1,10776.1,10776.1,192983687.0
10776.1,10859.0,10773.9,10854.5,199307669.0
10853.7,10853.7,10795.6,10829.2,187553251.0
10829.1,10850.2,10799.7,10800.3,165865925.0
10727.8,10769.6,10605.2,10630.8,348674574.0
10629.5,10684.4,10597.8,10597.8,291131453.0
10593.2,10667.6,10589.3,10622.9,264196186.0
10624.8,10653.2,10571.7,10604.0,272005125.0
10603.4,10663.7,10582.4,10621.0,262737323.0
10619.8,10619.8,10531.5,10556.2,305051212.0
10561.3,10622.9,10499.5,10617.8,343726749.0
10617.4,10618.2,10485.7,10505.8,303904626.0
10506.7,10567.0,10503.8,10558.0,272381329.0
10554.2,10628.9,10500.6,10628.8,292826899.0
10626.0,10626.3,10536.5,10540.0,268307826.0
10538.9,10546.8,10457.9,10471.5,276581871.0
10472.0,10512.2,10390.8,10393.0,317630099.0
10393.6,10442.9,10368.6,10368.6,296646015.0
10369.4,10509.8,10369.4,10461.6,299262508.0
10463.2,10532.0,10463.2,10498.6,279952168.0
10498.1,10498.1,10429.9,10467.4,308481107.0
10470.6,10488.4,10386.6,10427.2,399497191.0
10428.8,10510.2,10428.8,10489.9,328457287.0
10489.7,10570.3,10489.6,10551.9,320316439.0
10551.0,10616.4,10544.5,10596.8,307250719.0
10592.2,10601.2,10550.1,10593.1,257244198.0
10593.2,10723.9,10586.9,10716.1,280003777.0
10832.0,10853.4,10794.2,10834.9,285975242.0
10835.0,10841.2,10752.3,10754.3,290341654.0
10755.2,10792.0,10730.3,10785.2,376067898.0
10783.4,10783.5,10610.5,10611.2,384526340.0
10609.3,10700.7,10609.0,10673.8,326747332.0
10672.2,10755.7,10647.3,10748.8,298371705.0
10748.4,10845.5,10735.8,10841.6,277209311.0
10842.0,10842.0,10730.5,10766.2,328552036.0
10769.0,10849.1,10769.0,10830.0,282939982.0
10825.7,10869.8,10774.3,10812.0,280527880.0
10812.3,10869.2,10767.2,10833.0,267127290.0
10834.5,10962.4,10834.3,10940.5,266801395.0
10940.5,10984.5,10931.6,10936.9,284210671.0
10935.6,10952.5,10900.1,10912.6,236364559.0
10912.3,10923.2,10802.1,10805.6,310145251.0
10806.3,10875.5,10780.3,10851.5,267188571.0
10845.3,10872.3,10758.5,10774.4,284673877.0
10773.9,10805.5,10754.4,10804.5,252304048.0
10804.3,10838.7,10745.1,10745.1,257737624.0
10741.6,10741.6,10612.4,10633.1,328085317.0
10633.3,10658.6,10598.3,10626.3,257236812.0
10627.8,10653.7,10557.0,10629.7,532697119.0
10629.9,10630.5,10534.1,10565.4,280595272.0
10565.4,10610.0,10470.3,10470.5,348153841.0
10470.6,10497.4,10430.5,10456.0,361246965.0
10457.1,10518.6,10442.9,10442.9,262557498.0
10444.1,10533.5,10440.0,10485.7,234689756.0
10486.1,10520.8,10396.2,10405.7,335061245.0
10405.8,10544.2,10404.8,10540.9,303154574.0
10541.6,10542.0,10490.4,10503.8,275519014.0
10504.6,10568.9,10381.0,10404.3,354384746.0
10401.7,10444.3,10356.7,10421.1,333347537.0
10421.1,10476.5,10419.4,10458.5,297910809.0
10453.5,10526.0,10453.4,10486.0,269395104.0
10485.9,10557.1,10476.7,10546.3,316350989.0
10546.3,10553.6,10460.5,10461.3,222616277.0
10462.1,10482.2,10438.4,10448.6,211228367.0
10448.6,10529.8,10360.9,10508.0,313498322.0
10507.5,10521.1,10379.7,10403.9,298605089.0
10403.7,10417.9,10273.4,10278.8,341208589.0
10276.6,10278.5,10076.6,10087.5,462269450.0
10088.5,10105.4,10020.9,10071.2,337353528.0
10071.5,10156.5,10071.5,10127.4,325200553.0
10131.2,10186.5,10000.5,10012.4,385905516.0
10010.5,10218.6,10010.5,10218.6,332762105.0
10216.7,10219.3,10069.9,10157.7,299962803.0
10158.5,10260.2,10158.5,10242.5,263165377.0
10241.0,10263.6,10151.0,10151.1,279304229.0
10150.3,10219.6,10079.5,10198.8,268420884.0
10194.6,10194.6,10070.1,10070.4,320592481.0
10073.5,10196.4,10048.1,10192.5,332943447.0
10345.4,10384.9,10320.1,10384.3,232607471.0
10382.9,10382.9,10250.2,10281.1,255553371.0
10272.9,10311.2,10184.9,10300.2,242172583.0
10299.7,10322.3,10183.4,10189.5,287062304.0
10188.2,10234.3,10075.5,10140.1,286965750.0
10139.6,10255.2,10138.3,10252.3,234351158.0
10247.5,10336.9,10213.1,10331.9,260385107.0
10323.2,10480.8,10323.0,10464.5,332584710.0
10464.5,10494.7,10435.3,10493.2,238403368.0
10492.8,10499.3,10423.9,10471.9,254536998.0
10472.8,10560.8,10466.1,10523.6,254525450.0
10522.7,10522.7,10471.9,10503.7,235990208.0
10503.2,10503.2,10426.4,10457.8,222271687.0
10458.7,10544.1,10458.6,10537.6,212407050.0
10537.1,10552.0,10517.7,10542.5,199582773.0
10541.9,10542.3,10467.5,10467.5,258652704.0
10462.9,10586.4,10457.9,10549.9,265336758.0
10548.8,10559.9,10510.4,10553.5,200232577.0
10552.8,10553.2,10448.4,10461.0,239113744.0
10461.6,10481.0,10431.0,10467.0,194565197.0
10466.0,10578.8,10465.9,10483.1,240221209.0
10484.8,10543.3,10465.3,10476.9,215774412.0
10477.8,10526.4,10443.3,10503.0,244672409.0
10503.0,10538.6,10452.6,10512.6,246911687.0
10503.6,10589.2,10474.4,10522.6,233126400.0
10522.0,10586.7,10521.8,10547.6,215578899.0
10548.7,10589.9,10495.4,10566.4,252451753.0
10566.8,10595.5,10540.1,10578.7,243619561.0
10580.4,10656.3,10579.5,10623.1,362978141.0
10621.5,10637.6,10562.4,10609.1,199115116.0
10608.9,10630.4,10580.9,10599.7,242876728.0
10599.4,10646.2,10578.0,10587.9,235181835.0
10587.1,10589.0,10419.6,10421.4,322999627.0
10422.3,10422.3,10297.8,10297.8,365957077.0
10298.1,10332.1,10253.5,10290.8,244782797.0
10291.0,10409.7,10290.5,10405.6,247522767.0
10405.9,10433.8,10363.3,10374.5,240810635.0
10374.2,10412.8,10267.2,10275.0,337061389.0
10273.6,10343.8,10273.5,10303.4,253923681.0
10303.1,10389.1,10282.7,10371.8,263893101.0
10366.5,10380.5,10267.6,10270.7,264114719.0
10269.8,10310.0,10175.4,10302.3,306111735.0
10302.9,10462.3,10300.5,10449.1,272850382.0
10449.6,10534.2,10449.6,10519.7,251489829.0
10519.5,10544.0,10483.2,10513.9,257518244.0
10513.4,10564.9,10512.4,10557.4,238823483.0
10559.9,10657.7,10559.9,10628.9,302534641.0
10629.4,10654.1,10600.5,10640.8,264639230.0
10640.2,10640.2,10575.0,10575.0,228913949.0
10576.9,10668.5,10576.9,10646.6,372103459.0
10629.5,10691.3,10581.1,10689.2,369420367.0
10690.0,10700.1,10608.4,10627.8,331242298.0
10624.2,10658.6,10588.0,10651.2,280868692.0
10651.7,10686.5,10591.5,10596.5,215398328.0
10597.6,10626.0,10572.9,10579.8,248236487.0
10579.5,10645.9,10577.4,10637.1,245465071.0
10633.5,10710.5,10629.7,10705.5,246371056.0
10705.2,10717.7,10640.9,10640.9,239253173.0
10641.8,10672.4,10610.9,10623.2,225563886.0
10623.8,10699.2,10623.5,10683.7,287600553.0
10681.5,10698.1,10638.5,10697.6,291566244.0
10696.8,10696.9,10606.7,10610.1,263707501.0
10610.3,10610.8,10554.5,10558.0,248160529.0
10557.2,10606.0,10524.9,10536.9,213587513.0
10537.7,10639.1,10537.7,10615.7,237369071.0
10606.5,10719.4,10570.0,10594.4,286398725.0
10591.8,10685.9,10588.5,10685.9,261055519.0
10682.7,10682.8,10568.3,10600.3,241889444.0
10599.2,10655.1,10557.9,10634.4,197812138.0
10631.6,10640.3,10510.3,10513.5,259554310.0
10505.6,10588.9,10503.4,10550.7,268244956.0
10549.8,10592.9,10517.4,10554.9,236565726.0
10552.7,10626.3,10552.7,10559.2,235014063.0
10559.8,10641.2,10524.0,10569.9,247796066.0
10571.0,10577.5,10496.7,10519.6,234064650.0
10519.3,10559.0,10432.1,10434.9,284814965.0
10434.4,10465.4,10428.3,10450.6,210380632.0
10451.0,10451.0,10384.0,10397.3,220892559.0
10396.9,10487.5,10349.4,10463.0,226514598.0
10461.5,10461.5,10350.0,10412.8,273528445.0
10409.1,10484.8,10356.9,10481.6,311697275.0
10481.4,10513.8,10425.8,10459.6,310508319.0
10460.7,10497.5,10434.7,10447.4,221694653.0
10447.7,10593.1,10447.7,10589.2,275432806.0
10588.7,10640.4,10574.0,10633.5,261188884.0
10633.1,10636.5,10569.3,10595.9,254422039.0
10594.1,10695.9,10593.9,10678.6,293566677.0
10678.4,10701.8,10664.1,10682.9,231221077.0
10673.7,10674.0,10595.3,10597.4,275477606.0
10597.5,10633.2,10536.6,10544.9,251959386.0
10545.8,10582.1,10520.9,10558.8,259740728.0
10560.5,10647.4,10560.4,10641.9,568241853.0
10641.9,10644.6,10521.2,10557.6,278009023.0
10558.2,10604.8,10467.1,10481.5,286487266.0
10484.2,10484.5,10375.2,10378.0,307310244.0
10376.2,10444.5,10351.0,10422.0,291031795.0
10421.8,10455.8,10372.1,10419.6,278128722.0
10420.2,10509.2,10410.1,10443.6,272482526.0
10444.6,10496.2,10415.6,10456.2,252636680.0
10456.6,10512.1,10424.0,10473.1,291703555.0
10472.6,10563.4,10418.0,10552.8,286248686.0
10552.7,10569.8,10526.1,10568.7,260507862.0
10293.0,10323.1,10237.8,10238.8,265804271.0
10239.2,10312.9,10234.2,10253.2,308298057.0
10253.8,10308.9,10186.1,10216.9,350361119.0
10216.9,10241.3,10156.5,10216.6,317502941.0
10216.6,10291.9,10200.1,10287.3,271018659.0
10287.4,10351.0,10269.8,10348.1,289608614.0
10349.1,10361.5,10285.3,10285.3,351270280.0
10277.2,10414.1,10233.0,10414.1,380265937.0
10411.7,10432.8,10252.1,10281.1,399758941.0
10282.2,10351.0,10193.5,10215.2,405345395.0
10216.1,10387.0,10216.1,10385.0,307274057.0
10383.9,10411.7,10316.9,10377.9,289550412.0
10377.4,10434.5,10336.8,10345.0,308613678.0
10344.7,10349.2,10230.0,10230.0,275528325.0
10231.2,10404.7,10231.2,10402.8,342355946.0
10403.2,10486.7,10403.2,10440.1,378262665.0
10437.5,10455.3,10406.0,10406.8,357788463.0
10406.3,10493.5,10388.8,10472.7,330413233.0
10470.5,10561.2,10470.5,10522.6,375598773.0
10523.2,10552.4,10479.4,10530.8,267649299.0
10531.2,10593.3,10520.4,10586.2,288498791.0
10574.2,10574.2,10524.3,10539.7,237082370.0
10539.2,10601.9,10519.5,10546.2,282763164.0
10541.2,10655.5,10519.4,10640.1,351298911.0
10641.3,10696.5,10637.4,10686.0,241507777.0
10686.6,10710.1,10674.3,10697.2,254040205.0
10697.0,10742.0,10664.3,10686.4,324533414.0
10683.0,10712.2,10652.3,10674.8,353195741.0
10677.0,10727.7,10665.5,10720.2,327905203.0
10719.3,10796.3,10697.2,10766.3,398742544.0
10766.3,10835.3,10761.0,10820.3,296440517.0
10816.0,10877.4,10787.2,10871.4,356825624.0
10871.4,10950.8,10855.3,10916.1,284841215.0
10932.7,10951.9,10881.6,10890.7,314368457.0
10888.5,10959.8,10888.1,10888.2,301943603.0
